Bundesland;Anzahl;GKZ;Timestamp
Wien;5467;9;2020-10-14T14:02:01
Vorarlberg;505;8;2020-10-14T14:02:01
Tirol;1120;7;2020-10-14T14:02:01
Steiermark;709;6;2020-10-14T14:02:01
Salzburg;673;5;2020-10-14T14:02:01
Oberösterreich;1411;4;2020-10-14T14:02:01
Niederösterreich;1460;3;2020-10-14T14:02:01
Kärnten;298;2;2020-10-14T14:02:01
Burgenland;311;1;2020-10-14T14:02:01
