Bundesland;Anzahl;GKZ;Timestamp
Wien;5812;9;2020-10-22T14:02:01
Vorarlberg;955;8;2020-10-22T14:02:01
Tirol;2032;7;2020-10-22T14:02:01
Steiermark;1378;6;2020-10-22T14:02:01
Salzburg;1359;5;2020-10-22T14:02:01
Oberösterreich;2383;4;2020-10-22T14:02:01
Niederösterreich;2256;3;2020-10-22T14:02:01
Kärnten;407;2;2020-10-22T14:02:01
Burgenland;351;1;2020-10-22T14:02:01
