Bundesland;Anzahl;GKZ;Timestamp
Wien;3487;9;2021-01-08T20:02:00
Vorarlberg;1246;8;2021-01-08T20:02:00
Tirol;1805;7;2021-01-08T20:02:00
Steiermark;3167;6;2021-01-08T20:02:00
Salzburg;2481;5;2021-01-08T20:02:00
Oberösterreich;2538;4;2021-01-08T20:02:00
Niederösterreich;3066;3;2021-01-08T20:02:00
Kärnten;1159;2;2021-01-08T20:02:00
Burgenland;618;1;2021-01-08T20:02:00
