Bundesland;Anzahl;GKZ;Timestamp
Wien;9454;9;2020-12-04T10:02:00
Vorarlberg;2455;8;2020-12-04T10:02:00
Tirol;4327;7;2020-12-04T10:02:00
Steiermark;11669;6;2020-12-04T10:02:00
Salzburg;4567;5;2020-12-04T10:02:00
Oberösterreich;6679;4;2020-12-04T10:02:00
Niederösterreich;8072;3;2020-12-04T10:02:00
Kärnten;3167;2;2020-12-04T10:02:00
Burgenland;1375;1;2020-12-04T10:02:00
