Altersgruppe;Anzahl;Timestamp
<5;488;2020-09-12T16:00:00
5-14;1565;2020-09-12T16:00:00
15-24;5747;2020-09-12T16:00:00
25-34;5854;2020-09-12T16:00:00
35-44;4665;2020-09-12T16:00:00
45-54;5579;2020-09-12T16:00:00
55-64;4112;2020-09-12T16:00:00
65-74;1992;2020-09-12T16:00:00
75-84;1695;2020-09-12T16:00:00
>84;1073;2020-09-12T16:00:00
