Bundesland;Anzahl;GKZ;Timestamp
Wien;9617;9;2020-11-02T10:02:00
Vorarlberg;2688;8;2020-11-02T10:02:00
Tirol;4307;7;2020-11-02T10:02:00
Steiermark;5201;6;2020-11-02T10:02:00
Salzburg;3324;5;2020-11-02T10:02:00
Oberösterreich;7786;4;2020-11-02T10:02:00
Niederösterreich;5898;3;2020-11-02T10:02:00
Kärnten;1249;2;2020-11-02T10:02:00
Burgenland;1096;1;2020-11-02T10:02:00
