Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;332;11;1;2020-06-27T05:00:00
Kärnten;402;13;2;2020-06-27T05:00:00
Niederösterreich;2789;102;3;2020-06-27T05:00:00
Oberösterreich;2264;58;4;2020-06-27T05:00:00
Salzburg;1201;37;5;2020-06-27T05:00:00
Steiermark;1676;140;6;2020-06-27T05:00:00
Tirol;3444;101;7;2020-06-27T05:00:00
Vorarlberg;890;18;8;2020-06-27T05:00:00
Wien;3350;194;9;2020-06-27T05:00:00
