Bundesland;Anzahl;GKZ;Timestamp
Wien;3030;9;2021-01-24T22:02:00
Vorarlberg;761;8;2021-01-24T22:02:00
Tirol;1173;7;2021-01-24T22:02:00
Steiermark;2229;6;2021-01-24T22:02:00
Salzburg;1786;5;2021-01-24T22:02:00
Oberösterreich;1776;4;2021-01-24T22:02:00
Niederösterreich;3365;3;2021-01-24T22:02:00
Kärnten;1020;2;2021-01-24T22:02:00
Burgenland;502;1;2021-01-24T22:02:00
