Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8182;142;1;2020-12-21T15:02:00
Kärnten;17525;404;2;2020-12-21T15:02:00
Niederösterreich;45359;717;3;2020-12-21T15:02:00
Oberösterreich;63411;915;4;2020-12-21T15:02:00
Salzburg;22937;302;5;2020-12-21T15:02:00
Steiermark;31710;905;6;2020-12-21T15:02:00
Tirol;36633;444;7;2020-12-21T15:02:00
Vorarlberg;16825;194;8;2020-12-21T15:02:00
Wien;63076;982;9;2020-12-21T15:02:00
