Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;722;11;1;2020-10-07T14:02:01
Kärnten;863;13;2;2020-10-07T14:02:01
Niederösterreich;6299;123;3;2020-10-07T14:02:01
Oberösterreich;6300;71;4;2020-10-07T14:02:01
Salzburg;2077;43;5;2020-10-07T14:02:01
Steiermark;3154;159;6;2020-10-07T14:02:01
Tirol;5864;102;7;2020-10-07T14:02:01
Vorarlberg;1761;24;8;2020-10-07T14:02:01
Wien;13459;262;9;2020-10-07T14:02:01
