Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;673;579,602804140758;305;2020-10-23T15:02:00
Baden;1050;718,17951752016;306;2020-10-23T15:02:00
Bludenz;652;1023,32297454249;801;2020-10-23T15:02:00
Braunau am Inn;540;517,201746992568;404;2020-10-23T15:02:00
Bregenz;1108;824,509052484317;802;2020-10-23T15:02:00
Bruck an der Leitha;760;745,02499754926;307;2020-10-23T15:02:00
Bruck-Mürzzuschlag;322;325,305099814111;621;2020-10-23T15:02:00
Deutschlandsberg;185;304,171256638332;603;2020-10-23T15:02:00
Dornbirn;864;970,339506519469;803;2020-10-23T15:02:00
Eferding;230;693,690433104114;405;2020-10-23T15:02:00
Eisenstadt(Stadt);62;423,584067773451;101;2020-10-23T15:02:00
Eisenstadt-Umgebung;207;482,213991194353;103;2020-10-23T15:02:00
Feldkirch;1023;954,656165137786;804;2020-10-23T15:02:00
Feldkirchen;60;200,420883856098;210;2020-10-23T15:02:00
Freistadt;483;724,99662268654;406;2020-10-23T15:02:00
Gänserndorf;712;686,688656134869;308;2020-10-23T15:02:00
Gmünd;226;614,581350447339;309;2020-10-23T15:02:00
Gmunden;651;640,552587301119;407;2020-10-23T15:02:00
Graz(Stadt);1902;658,573575341233;601;2020-10-23T15:02:00
Graz-Umgebung;746;483,59911837158;606;2020-10-23T15:02:00
Grieskirchen;508;784,907526150708;408;2020-10-23T15:02:00
Güssing;129;500,058146296081;104;2020-10-23T15:02:00
Hallein;864;1431,07960380296;502;2020-10-23T15:02:00
Hartberg-Fürstenfeld;544;600,295733927744;622;2020-10-23T15:02:00
Hermagor;76;417,032484635645;203;2020-10-23T15:02:00
Hollabrunn;166;326,398993275394;310;2020-10-23T15:02:00
Horn;147;472,820842714699;311;2020-10-23T15:02:00
Imst;703;1170,57413081124;702;2020-10-23T15:02:00
Innsbruck-Land;1863;1038,93641463768;703;2020-10-23T15:02:00
Innsbruck-Stadt;2247;1700,85534781621;701;2020-10-23T15:02:00
Jennersdorf;34;199,226532286417;105;2020-10-23T15:02:00
Kirchdorf an der Krems;210;369,289206204059;409;2020-10-23T15:02:00
Kitzbühel;560;876,62998387627;704;2020-10-23T15:02:00
Klagenfurt Land;177;295,986622073579;204;2020-10-23T15:02:00
Klagenfurt Stadt;446;442,385708759435;201;2020-10-23T15:02:00
Korneuburg;718;789,974584383149;312;2020-10-23T15:02:00
Krems an der Donau(Stadt);199;799,967840488825;301;2020-10-23T15:02:00
Krems(Land);455;803,943741607181;313;2020-10-23T15:02:00
Kufstein;1279;1166,09835706862;705;2020-10-23T15:02:00
Landeck;1365;3076,95775663856;706;2020-10-23T15:02:00
Leibnitz;423;512,826730032491;610;2020-10-23T15:02:00
Leoben;276;459,54045954046;611;2020-10-23T15:02:00
Lienz;255;523,044735708572;707;2020-10-23T15:02:00
Liezen (inkl. Gröbming);354;443,048272236893;612;2020-10-23T15:02:00
Lilienfeld;178;689,60173562684;314;2020-10-23T15:02:00
Linz(Stadt);2007;975,569446739838;401;2020-10-23T15:02:00
Linz-Land;1292;859,768554564027;410;2020-10-23T15:02:00
Mattersburg;214;536,005009392611;106;2020-10-23T15:02:00
Melk;494;633,642030732921;315;2020-10-23T15:02:00
Mistelbach;456;604,109534597194;316;2020-10-23T15:02:00
Mödling;982;825,223953343754;317;2020-10-23T15:02:00
Murau;49;177,157525579377;614;2020-10-23T15:02:00
Murtal;263;365,257485695239;620;2020-10-23T15:02:00
Neunkirchen;654;757,900592182267;318;2020-10-23T15:02:00
Neusiedl am See;409;686,794734013971;107;2020-10-23T15:02:00
Oberpullendorf;164;437,181776983979;108;2020-10-23T15:02:00
Oberwart;360;665,729713736223;109;2020-10-23T15:02:00
Perg;546;797,557662250398;411;2020-10-23T15:02:00
Reutte;171;523,415977961433;708;2020-10-23T15:02:00
Ried im Innkreis;567;926,410038559571;412;2020-10-23T15:02:00
Rohrbach;466;824,428561319086;413;2020-10-23T15:02:00
Rust(Stadt);3;154,639175257732;102;2020-10-23T15:02:00
Salzburg(Stadt);995;645,219861099403;501;2020-10-23T15:02:00
Salzburg-Umgebung;1175;771,599871290575;503;2020-10-23T15:02:00
Sankt Johann im Pongau;1050;1303,16607300212;504;2020-10-23T15:02:00
Sankt Pölten(Land);910;694,423247153628;319;2020-10-23T15:02:00
Sankt Pölten(Stadt);461;837,51180873483;302;2020-10-23T15:02:00
Sankt Veit an der Glan;200;366,602511227202;205;2020-10-23T15:02:00
Schärding;437;762,559547699234;414;2020-10-23T15:02:00
Scheibbs;213;514,455474240997;320;2020-10-23T15:02:00
Schwaz;1274;1518,96319435337;709;2020-10-23T15:02:00
Spittal an der Drau;125;164,276984137414;206;2020-10-23T15:02:00
