Altersgruppe;Anzahl;Timestamp
<5;121;2020-06-05T18:00:00
5-14;415;2020-06-05T18:00:00
15-24;1578;2020-06-05T18:00:00
25-34;2401;2020-06-05T18:00:00
35-44;2390;2020-06-05T18:00:00
45-54;3429;2020-06-05T18:00:00
55-64;2729;2020-06-05T18:00:00
65-74;1443;2020-06-05T18:00:00
75-84;1372;2020-06-05T18:00:00
>84;906;2020-06-05T18:00:00
