Bundesland;Anzahl;GKZ;Timestamp
Wien;520;9;2020-04-27T17:00:00
Vorarlberg;107;8;2020-04-27T17:00:00
Tirol;360;7;2020-04-27T17:00:00
Steiermark;546;6;2020-04-27T17:00:00
Salzburg;128;5;2020-04-27T17:00:00
Oberösterreich;171;4;2020-04-27T17:00:00
Niederösterreich;428;3;2020-04-27T17:00:00
Kärnten;26;2;2020-04-27T17:00:00
Burgenland;77;1;2020-04-27T17:00:00
