Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;571;10;5
Rust(Stadt);102;1980;68;0;2
Eisenstadt-Umgebung;103;43236;1418;20;30
Güssing;104;25699;1218;36;48
Jennersdorf;105;17097;795;19;45
Mattersburg;106;40042;1414;24;30
Neusiedl am See;107;59990;2012;28;66
Oberpullendorf;108;37384;1538;23;25
Oberwart;109;54192;2096;54;42
Klagenfurt Stadt;201;101300;4373;139;105
Villach Stadt;202;62882;2381;56;68
Hermagor;203;18054;1238;17;54
Klagenfurt Land;204;60014;2844;54;78
Sankt Veit an der Glan;205;54186;2815;91;40
Spittal an der Drau;206;75868;3233;82;190
Villach Land;207;64618;2852;65;76
Völkermarkt;208;41862;2623;52;63
Wolfsberg;209;52607;2599;65;41
Feldkirchen;210;29902;1591;39;32
Krems an der Donau(Stadt);301;25036;959;23;12
Sankt Pölten(Stadt);302;55514;2427;43;23
Waidhofen an der Ybbs(Stadt);303;11222;617;10;3
Wiener Neustadt(Stadt);304;45823;2043;54;114
Amstetten;305;116520;7175;119;128
Baden;306;146751;5489;86;170
Bruck an der Leitha;307;103735;3346;65;86
Gänserndorf;308;104782;3104;39;177
Gmünd;309;36553;1714;34;31
Hollabrunn;310;51033;1376;29;67
Horn;311;30936;762;11;34
Korneuburg;312;91254;2644;38;57
Krems(Land);313;56487;2308;29;75
Lilienfeld;314;25655;1050;30;9
Melk;315;78191;3559;79;39
Mistelbach;316;75625;1951;30;127
Mödling;317;119115;3877;93;86
Neunkirchen;318;86343;3385;74;75
Sankt Pölten(Land);319;131729;4839;93;120
Scheibbs;320;41414;2439;32;44
Tulln;321;104593;3605;54;80
Waidhofen an der Thaya;322;25682;978;13;23
Wiener Neustadt(Land);323;78307;2728;52;87
Zwettl;325;41987;2210;24;53
Linz(Stadt);401;206595;9461;202;104
Steyr(Stadt);402;38056;1683;18;11
Wels(Stadt);403;62470;3502;57;73
Braunau am Inn;404;105553;5268;64;167
Eferding;405;33178;2196;28;31
Freistadt;406;66861;4030;81;54
Gmunden;407;101859;5552;90;149
Grieskirchen;408;64875;4185;67;55
Kirchdorf an der Krems;409;57071;2800;72;28
Linz-Land;410;151371;7045;78;91
Perg;411;68968;4018;57;63
Ried im Innkreis;412;61690;4138;86;62
Rohrbach;413;56545;4237;90;51
Schärding;414;57391;4021;60;44
Steyr-Land;415;60717;3281;62;22
Urfahr-Umgebung;416;86005;4913;69;50
Vöcklabruck;417;137297;7527;132;90
Wels-Land;418;73777;3514;47;101
Salzburg(Stadt);501;155021;7948;104;208
Hallein;502;60824;4846;53;170
Salzburg-Umgebung;503;153492;8603;92;204
Sankt Johann im Pongau;504;81194;6613;87;201
Tamsweg;505;20251;1958;36;58
Zell am See;506;87628;5272;92;82
Graz(Stadt);601;291072;10273;239;210
Deutschlandsberg;603;60867;2447;81;142
Graz-Umgebung;606;156070;5581;214;160
Leibnitz;610;84756;3598;79;74
Leoben;611;59700;2289;87;35
Liezen;612;79652;3831;93;111
Murau;614;27543;1243;18;39
Voitsberg;616;51044;2188;85;41
Weiz;617;90654;3273;115;96
Murtal;620;71698;3300;139;58
Bruck-Mürzzuschlag;621;98697;4246;197;134
Hartberg-Fürstenfeld;622;90606;4314;153;138
Südoststeiermark;623;84036;3844;130;156
Innsbruck-Stadt;701;131961;6839;85;76
Imst;702;60474;3312;32;38
Innsbruck-Land;703;180453;9857;121;138
Kitzbühel;704;64168;3313;37;64
Kufstein;705;110287;6924;123;89
Landeck;706;44386;2868;41;22
Lienz;707;48738;3228;39;139
Reutte;708;32838;1252;4;58
Schwaz;709;84329;7514;112;131
Bludenz;801;64107;3265;43;61
Bregenz;802;134987;7048;92;100
Dornbirn;803;89912;5842;61;148
Feldkirch;804;108133;6109;68;106
Wien;900;1911191;82755;1547;1856
