AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;126;114;0
1;<5;Burgenland;1;5908;W;111;103;0
1;<5;Kärnten;2;12224;M;163;142;0
1;<5;Kärnten;2;11683;W;141;125;0
1;<5;Niederösterreich;3;40492;M;551;501;0
1;<5;Niederösterreich;3;38354;W;455;430;0
1;<5;Oberösterreich;4;39650;M;533;485;0
1;<5;Oberösterreich;4;37428;W;422;373;0
1;<5;Salzburg;5;14528;M;250;228;0
1;<5;Salzburg;5;13799;W;198;174;0
1;<5;Steiermark;6;29066;M;489;441;0
1;<5;Steiermark;6;27485;W;480;425;0
1;<5;Tirol;7;19768;M;423;384;0
1;<5;Tirol;7;18326;W;359;340;0
1;<5;Vorarlberg;8;11200;M;221;174;0
1;<5;Vorarlberg;8;10560;W;200;164;0
1;<5;Wien;9;50897;M;1148;989;0
1;<5;Wien;9;48196;W;1048;912;0
1;<5;Österreich;10;224096;M;3904;3458;0
1;<5;Österreich;10;211739;W;3414;3046;0
2;5-14;Burgenland;1;13528;M;777;738;0
2;5-14;Burgenland;1;12962;W;677;638;0
2;5-14;Kärnten;2;26135;M;1149;1021;0
2;5-14;Kärnten;2;24667;W;1080;976;0
2;5-14;Niederösterreich;3;84399;M;4412;4148;0
2;5-14;Niederösterreich;3;80034;W;4077;3832;0
2;5-14;Oberösterreich;4;76223;M;3842;3350;0
2;5-14;Oberösterreich;4;72202;W;3447;3022;0
2;5-14;Salzburg;5;27260;M;1998;1882;0
2;5-14;Salzburg;5;26109;W;1806;1691;0
2;5-14;Steiermark;6;56981;M;2380;2071;0
2;5-14;Steiermark;6;53566;W;2118;1889;0
2;5-14;Tirol;7;36954;M;2467;2259;0
2;5-14;Tirol;7;35185;W;2278;2107;0
2;5-14;Vorarlberg;8;21371;M;926;836;0
2;5-14;Vorarlberg;8;20345;W;904;814;0
2;5-14;Wien;9;92739;M;5951;5273;1
2;5-14;Wien;9;86565;W;5275;4663;0
2;5-14;Österreich;10;435590;M;23902;21578;1
2;5-14;Österreich;10;411635;W;21662;19632;0
3;15-24;Burgenland;1;14211;M;1191;1159;0
3;15-24;Burgenland;1;13131;W;976;943;0
3;15-24;Kärnten;2;28406;M;2549;2423;0
3;15-24;Kärnten;2;26320;W;2247;2122;0
3;15-24;Niederösterreich;3;89919;M;7831;7416;1
3;15-24;Niederösterreich;3;83156;W;6979;6639;0
3;15-24;Oberösterreich;4;83998;M;7910;7448;0
3;15-24;Oberösterreich;4;78239;W;7678;7236;0
3;15-24;Salzburg;5;31568;M;3962;3800;0
3;15-24;Salzburg;5;29388;W;3577;3429;0
3;15-24;Steiermark;6;66905;M;4644;4409;0
3;15-24;Steiermark;6;62165;W;4485;4231;0
3;15-24;Tirol;7;42988;M;4462;4284;1
3;15-24;Tirol;7;40872;W;4127;3961;0
3;15-24;Vorarlberg;8;23260;M;2164;1990;0
3;15-24;Vorarlberg;8;21284;W;2025;1880;0
3;15-24;Wien;9;110503;M;10367;9285;4
3;15-24;Wien;9;109312;W;10051;9026;0
3;15-24;Österreich;10;491758;M;45080;42214;6
3;15-24;Österreich;10;463867;W;42145;39467;0
4;25-34;Burgenland;1;15869;M;1126;1082;1
4;25-34;Burgenland;1;15497;W;1099;1057;0
4;25-34;Kärnten;2;33170;M;2603;2453;0
4;25-34;Kärnten;2;32067;W;2583;2453;0
4;25-34;Niederösterreich;3;100196;M;7544;7143;0
