Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;418;359,991043285047;305;2020-10-04T16:00:00
Baden;662;452,795086284139;306;2020-10-04T16:00:00
Bludenz;463;726,684873026336;801;2020-10-04T16:00:00
Braunau am Inn;340;325,645544402728;404;2020-10-04T16:00:00
Bregenz;604;449,46161344813;802;2020-10-04T16:00:00
Bruck an der Leitha;435;426,428781492011;307;2020-10-04T16:00:00
Bruck-Mürzzuschlag;165;166,693607047604;621;2020-10-04T16:00:00
Deutschlandsberg;104;170,993571299387;603;2020-10-04T16:00:00
Dornbirn;489;549,185206814838;803;2020-10-04T16:00:00
Eferding;128;386,053806249246;405;2020-10-04T16:00:00
Eisenstadt(Stadt);45;307,440049190408;101;2020-10-04T16:00:00
Eisenstadt-Umgebung;119;277,214806532019;103;2020-10-04T16:00:00
Feldkirch;528;492,72576265176;804;2020-10-04T16:00:00
Feldkirchen;35;116,91218224939;210;2020-10-04T16:00:00
Freistadt;312;468,320799747827;406;2020-10-04T16:00:00
Gänserndorf;447;431,109310803773;308;2020-10-04T16:00:00
Gmünd;123;334,484540287711;309;2020-10-04T16:00:00
Gmunden;304;299,121331089923;407;2020-10-04T16:00:00
Graz(Stadt);1305;451,86041841236;601;2020-10-04T16:00:00
Graz-Umgebung;477;309,218203033839;606;2020-10-04T16:00:00
Grieskirchen;193;298,203056195053;408;2020-10-04T16:00:00
Güssing;84;325,619258053262;104;2020-10-04T16:00:00
Hallein;249;412,42919137377;502;2020-10-04T16:00:00
Hartberg-Fürstenfeld;403;444,704376420737;622;2020-10-04T16:00:00
Hermagor;52;285,338015803336;203;2020-10-04T16:00:00
Hollabrunn;105;206,457194541665;310;2020-10-04T16:00:00
Horn;115;369,893856545513;311;2020-10-04T16:00:00
Imst;430;715,998401491941;702;2020-10-04T16:00:00
Innsbruck-Land;985;549,303472044078;703;2020-10-04T16:00:00
Innsbruck-Stadt;1303;986,299296041178;701;2020-10-04T16:00:00
Jennersdorf;19;111,332473924763;105;2020-10-04T16:00:00
Kirchdorf an der Krems;146;256,743924313298;409;2020-10-04T16:00:00
Kitzbühel;476;745,135486294829;704;2020-10-04T16:00:00
Klagenfurt Land;101;168,896321070234;204;2020-10-04T16:00:00
Klagenfurt Stadt;215;213,257684715871;201;2020-10-04T16:00:00
Korneuburg;437;480,806258183058;312;2020-10-04T16:00:00
Krems an der Donau(Stadt);137;550,731628879241;301;2020-10-04T16:00:00
Krems(Land);310;547,741889886211;313;2020-10-04T16:00:00
Kufstein;968;882,551375795481;705;2020-10-04T16:00:00
Landeck;1173;2644,15490735314;706;2020-10-04T16:00:00
Leibnitz;266;322,48678531594;610;2020-10-04T16:00:00
Leoben;110;183,150183150183;611;2020-10-04T16:00:00
Lienz;183;375,361516214387;707;2020-10-04T16:00:00
Liezen (inkl. Gröbming);201;251,561307117558;612;2020-10-04T16:00:00
Lilienfeld;101;391,290872462421;314;2020-10-04T16:00:00
Linz(Stadt);1440;699,960141158628;401;2020-10-04T16:00:00
Linz-Land;993;660,797348825138;410;2020-10-04T16:00:00
Mattersburg;142;355,666875391359;106;2020-10-04T16:00:00
Melk;361;463,04609938175;315;2020-10-04T16:00:00
Mistelbach;336;445,133341282143;316;2020-10-04T16:00:00
Mödling;595;500,00840350258;317;2020-10-04T16:00:00
Murau;38;137,38746881666;614;2020-10-04T16:00:00
Murtal;122;169,435031387145;620;2020-10-04T16:00:00
Neunkirchen;486;563,210531805171;318;2020-10-04T16:00:00
Neusiedl am See;203;340,878559914025;107;2020-10-04T16:00:00
Oberpullendorf;63;167,94178018287;108;2020-10-04T16:00:00
Oberwart;222;410,533323470671;109;2020-10-04T16:00:00
Perg;457;667,552841846945;411;2020-10-04T16:00:00
Reutte;119;364,248546066728;708;2020-10-04T16:00:00
Ried im Innkreis;274;447,683157963532;412;2020-10-04T16:00:00
Rohrbach;256;452,904960724648;413;2020-10-04T16:00:00
Rust(Stadt);3;154,639175257732;102;2020-10-04T16:00:00
Salzburg(Stadt);564;365,732664984988;501;2020-10-04T16:00:00
Salzburg-Umgebung;500;328,340370761947;503;2020-10-04T16:00:00
Sankt Johann im Pongau;602;747,148548521217;504;2020-10-04T16:00:00
Sankt Pölten(Land);550;419,706358169775;319;2020-10-04T16:00:00
Sankt Pölten(Stadt);275;499,600319744205;302;2020-10-04T16:00:00
Sankt Veit an der Glan;83;152,140042159289;205;2020-10-04T16:00:00
Schärding;131;228,593365557436;414;2020-10-04T16:00:00
Scheibbs;167;403,352414076275;320;2020-10-04T16:00:00
Schwaz;700;834,59516173262;709;2020-10-04T16:00:00
Spittal an der Drau;82;107,765701594144;206;2020-10-04T16:00:00
Steyr(Stadt);175;458,199146440447;402;2020-10-04T16:00:00
Steyr-Land;279;461,714134410115;415;2020-10-04T16:00:00
Südoststeiermark;96;111,696743341827;623;2020-10-04T16:00:00
Tamsweg;39;191,929133858268;505;2020-10-04T16:00:00
Tulln;389;374,863882973085;321;2020-10-04T16:00:00
Urfahr-Umgebung;472;552,014502075902;416;2020-10-04T16:00:00
Villach Land;127;196,387703346323;207;2020-10-04T16:00:00
Villach Stadt;111;178,333306556561;202;2020-10-04T16:00:00
Vöcklabruck;488;358,157251583451;417;2020-10-04T16:00:00
Voitsberg;161;314,692832430953;616;2020-10-04T16:00:00
Völkermarkt;106;253,116194660681;208;2020-10-04T16:00:00
Waidhofen an der Thaya;143;552,379480840544;322;2020-10-04T16:00:00
Waidhofen an der Ybbs(Stadt);30;266,40618062339;303;2020-10-04T16:00:00
Weiz;295;326,533323002336;617;2020-10-04T16:00:00
Wels(Stadt);387;626,954169164223;403;2020-10-04T16:00:00
Wels-Land;306;418,639012778067;418;2020-10-04T16:00:00
Wien(Stadt);17595;927,277125425101;900;2020-10-04T16:00:00
Wiener Neustadt(Land);265;339,782795450757;323;2020-10-04T16:00:00
Wiener Neustadt(Stadt);258;569,825739337854;304;2020-10-04T16:00:00
Wolfsberg;89;168,797177862914;209;2020-10-04T16:00:00
Zell am See;470;537,376231963596;506;2020-10-04T16:00:00
Zwettl;185;438,160200843162;325;2020-10-04T16:00:00
