Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;437;7;10
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1158;15;69
Güssing;104;25699;840;12;51
Jennersdorf;105;17097;589;14;29
Mattersburg;106;40042;1108;17;34
Neusiedl am See;107;59990;1460;22;78
Oberpullendorf;108;37384;1292;15;54
Oberwart;109;54192;1781;48;67
Klagenfurt Stadt;201;101300;3500;100;197
Villach Stadt;202;62882;1811;27;152
Hermagor;203;18054;737;10;85
Klagenfurt Land;204;60014;2009;13;138
Sankt Veit an der Glan;205;54186;2173;64;112
Spittal an der Drau;206;75868;1741;26;173
Villach Land;207;64618;2065;49;179
Völkermarkt;208;41862;2111;34;205
Wolfsberg;209;52607;2141;45;149
Feldkirchen;210;29902;1105;22;121
Krems an der Donau(Stadt);301;25036;824;28;22
Sankt Pölten(Stadt);302;55514;2110;24;127
Waidhofen an der Ybbs(Stadt);303;11222;416;7;20
Wiener Neustadt(Stadt);304;45823;1493;28;71
Amstetten;305;116520;5359;86;443
Baden;306;146751;3950;41;256
Bruck an der Leitha;307;103735;2631;28;149
Gänserndorf;308;104782;2007;24;159
Gmünd;309;36553;1379;29;83
Hollabrunn;310;51033;1111;23;36
Horn;311;30936;583;7;35
Korneuburg;312;91254;2180;17;102
Krems(Land);313;56487;1830;23;62
Lilienfeld;314;25655;902;21;43
Melk;315;78191;2856;51;153
Mistelbach;316;75625;1431;26;68
Mödling;317;119115;3095;49;190
Neunkirchen;318;86343;2475;43;210
Sankt Pölten(Land);319;131729;3924;66;185
Scheibbs;320;41414;1898;20;63
Tulln;321;104593;2698;33;128
Waidhofen an der Thaya;322;25682;802;12;38
Wiener Neustadt(Land);323;78307;1948;27;125
Zwettl;325;41987;1541;12;107
Linz(Stadt);401;206595;8176;136;369
Steyr(Stadt);402;38056;1468;14;75
Wels(Stadt);403;62470;2938;43;110
Braunau am Inn;404;105553;4067;41;254
Eferding;405;33178;1961;23;52
Freistadt;406;66861;3366;61;131
Gmunden;407;101859;4108;48;337
Grieskirchen;408;64875;3541;48;147
Kirchdorf an der Krems;409;57071;2141;38;157
Linz-Land;410;151371;6078;67;286
Perg;411;68968;3345;35;133
Ried im Innkreis;412;61690;3430;62;111
Rohrbach;413;56545;3676;75;133
Schärding;414;57391;3355;40;252
Steyr-Land;415;60717;2847;49;176
Urfahr-Umgebung;416;86005;4475;58;135
Vöcklabruck;417;137297;6075;82;411
Wels-Land;418;73777;2843;34;168
Salzburg(Stadt);501;155021;5743;50;359
Hallein;502;60824;3334;26;243
Salzburg-Umgebung;503;153492;6477;60;458
Sankt Johann im Pongau;504;81194;4896;72;203
Tamsweg;505;20251;1319;25;92
Zell am See;506;87628;3941;62;220
Graz(Stadt);601;291072;8406;107;453
Deutschlandsberg;603;60867;1604;29;242
Graz-Umgebung;606;156070;4386;143;310
Leibnitz;610;84756;2815;62;200
Leoben;611;59700;1919;62;114
Liezen;612;79652;2599;61;128
Murau;614;27543;922;11;65
Voitsberg;616;51044;1831;63;73
Weiz;617;90654;2596;72;153
Murtal;620;71698;2475;77;200
Bruck-Mürzzuschlag;621;98697;3394;119;212
Hartberg-Fürstenfeld;622;90606;3409;101;261
Südoststeiermark;623;84036;2871;80;166
Innsbruck-Stadt;701;131961;6145;71;147
Imst;702;60474;2783;26;155
Innsbruck-Land;703;180453;8503;96;284
Kitzbühel;704;64168;2473;25;112
Kufstein;705;110287;5980;101;141
Landeck;706;44386;2337;29;81
Lienz;707;48738;2415;24;122
Reutte;708;32838;864;3;29
Schwaz;709;84329;6489;94;120
Bludenz;801;64107;2679;37;102
Bregenz;802;134987;5787;75;238
Dornbirn;803;89912;4697;37;213
Feldkirch;804;108133;4896;51;217
Wien;900;1911191;68409;961;2715
