AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;60;51;0
1;<5;Burgenland;1;5908;W;32;29;0
1;<5;Kärnten;2;12224;M;92;84;0
1;<5;Kärnten;2;11683;W;80;74;0
1;<5;Niederösterreich;3;40492;M;318;256;0
1;<5;Niederösterreich;3;38354;W;262;211;0
1;<5;Oberösterreich;4;39650;M;329;302;0
1;<5;Oberösterreich;4;37428;W;277;257;0
1;<5;Salzburg;5;14528;M;192;165;0
1;<5;Salzburg;5;13799;W;130;120;0
1;<5;Steiermark;6;29066;M;292;251;0
1;<5;Steiermark;6;27485;W;240;202;0
1;<5;Tirol;7;19768;M;276;268;0
1;<5;Tirol;7;18326;W;239;227;0
1;<5;Vorarlberg;8;11200;M;128;123;0
1;<5;Vorarlberg;8;10560;W;116;107;0
1;<5;Wien;9;50897;M;721;554;0
1;<5;Wien;9;48196;W;682;541;0
1;<5;Österreich;10;224096;M;2408;2054;0
1;<5;Österreich;10;211739;W;2058;1768;0
2;5-14;Burgenland;1;13528;M;469;428;0
2;5-14;Burgenland;1;12962;W;367;325;0
2;5-14;Kärnten;2;26135;M;675;570;0
2;5-14;Kärnten;2;24667;W;640;536;0
2;5-14;Niederösterreich;3;84399;M;2862;2475;0
2;5-14;Niederösterreich;3;80034;W;2538;2181;0
2;5-14;Oberösterreich;4;76223;M;2229;1955;0
2;5-14;Oberösterreich;4;72202;W;2021;1807;0
2;5-14;Salzburg;5;27260;M;1474;1363;0
2;5-14;Salzburg;5;26109;W;1299;1227;0
2;5-14;Steiermark;6;56981;M;1322;1151;0
2;5-14;Steiermark;6;53566;W;1137;1003;0
2;5-14;Tirol;7;36954;M;1695;1620;0
2;5-14;Tirol;7;35185;W;1605;1569;0
2;5-14;Vorarlberg;8;21371;M;705;688;0
2;5-14;Vorarlberg;8;20345;W;683;656;0
2;5-14;Wien;9;92739;M;3668;3002;1
2;5-14;Wien;9;86565;W;3280;2718;0
2;5-14;Österreich;10;435590;M;15099;13252;1
2;5-14;Österreich;10;411635;W;13570;12022;0
3;15-24;Burgenland;1;14211;M;865;797;0
3;15-24;Burgenland;1;13131;W;705;645;0
3;15-24;Kärnten;2;28406;M;1959;1809;0
3;15-24;Kärnten;2;26320;W;1726;1550;0
3;15-24;Niederösterreich;3;89919;M;5536;5167;1
3;15-24;Niederösterreich;3;83156;W;4954;4571;0
3;15-24;Oberösterreich;4;83998;M;6102;5765;0
3;15-24;Oberösterreich;4;78239;W;5918;5596;0
3;15-24;Salzburg;5;31568;M;3135;2970;0
3;15-24;Salzburg;5;29388;W;2788;2656;0
3;15-24;Steiermark;6;66905;M;3428;3209;0
3;15-24;Steiermark;6;62165;W;3341;3169;0
3;15-24;Tirol;7;42988;M;3564;3466;0
3;15-24;Tirol;7;40872;W;3333;3238;0
3;15-24;Vorarlberg;8;23260;M;1814;1778;0
3;15-24;Vorarlberg;8;21284;W;1732;1705;0
3;15-24;Wien;9;110503;M;7425;6725;2
3;15-24;Wien;9;109312;W;7245;6542;0
3;15-24;Österreich;10;491758;M;33829;31687;3
3;15-24;Österreich;10;463867;W;31742;29672;0
4;25-34;Burgenland;1;15869;M;842;773;1
4;25-34;Burgenland;1;15497;W;812;749;0
4;25-34;Kärnten;2;33170;M;2013;1871;0
4;25-34;Kärnten;2;32067;W;2058;1917;0
4;25-34;Niederösterreich;3;100196;M;5460;5057;0
4;25-34;Niederösterreich;3;96933;W;5448;4982;1
4;25-34;Oberösterreich;4;102058;M;7243;6879;0
4;25-34;Oberösterreich;4;95289;W;7302;6914;1
4;25-34;Salzburg;5;38299;M;3050;2905;1
4;25-34;Salzburg;5;37188;W;2955;2824;0
4;25-34;Steiermark;6;85306;M;4395;4156;1
4;25-34;Steiermark;6;79007;W;4433;4242;0
4;25-34;Tirol;7;54701;M;3931;3810;0
4;25-34;Tirol;7;52293;W;3825;3737;0
4;25-34;Vorarlberg;8;27098;M;1870;1825;0
4;25-34;Vorarlberg;8;25794;W;1824;1792;0
4;25-34;Wien;9;160526;M;9265;8468;2
4;25-34;Wien;9;157739;W;9112;8185;1
4;25-34;Österreich;10;617223;M;38069;35744;5
4;25-34;Österreich;10;591807;W;37770;35343;3
5;35-44;Burgenland;1;18298;M;934;845;1
5;35-44;Burgenland;1;19387;W;1021;937;1
5;35-44;Kärnten;2;34383;M;1839;1680;1
5;35-44;Kärnten;2;34229;W;2392;2196;0
5;35-44;Niederösterreich;3;106173;M;5262;4766;4
5;35-44;Niederösterreich;3;107318;W;5777;5241;1
5;35-44;Oberösterreich;4;97716;M;6359;6013;4
5;35-44;Oberösterreich;4;93775;W;6999;6664;1
5;35-44;Salzburg;5;36981;M;2790;2647;0
5;35-44;Salzburg;5;36583;W;2862;2714;0
5;35-44;Steiermark;6;81448;M;3892;3677;2
5;35-44;Steiermark;6;78824;W;4364;4151;0
5;35-44;Tirol;7;49976;M;3213;3121;0
5;35-44;Tirol;7;50079;W;3573;3472;0
5;35-44;Vorarlberg;8;26757;M;1698;1660;0
5;35-44;Vorarlberg;8;26809;W;1908;1870;0
5;35-44;Wien;9;138896;M;7319;6438;2
5;35-44;Wien;9;137113;W;7618;6718;1
5;35-44;Österreich;10;590628;M;33306;30847;14
5;35-44;Österreich;10;584117;W;36514;33963;4
6;45-54;Burgenland;1;23198;M;1156;1072;3
6;45-54;Burgenland;1;23111;W;1289;1201;1
6;45-54;Kärnten;2;42248;M;2414;2209;7
6;45-54;Kärnten;2;43197;W;3036;2810;1
6;45-54;Niederösterreich;3;132507;M;6516;6011;11
6;45-54;Niederösterreich;3;133561;W;7414;6855;8
6;45-54;Oberösterreich;4;111122;M;7661;7258;9
6;45-54;Oberösterreich;4;109542;W;8723;8301;4
6;45-54;Salzburg;5;40972;M;3284;3113;4
6;45-54;Salzburg;5;42207;W;3658;3501;3
6;45-54;Steiermark;6;94416;M;4921;4653;17
6;45-54;Steiermark;6;92354;W;5635;5370;6
6;45-54;Tirol;7;56912;M;4031;3892;7
6;45-54;Tirol;7;57521;W;4471;4359;3
6;45-54;Vorarlberg;8;30023;M;2058;2025;1
6;45-54;Vorarlberg;8;29851;W;2242;2215;0
6;45-54;Wien;9;134056;M;7196;6383;16
6;45-54;Wien;9;137059;W;7655;6880;9
6;45-54;Österreich;10;665454;M;39238;36617;75
6;45-54;Österreich;10;668403;W;44123;41492;35
7;55-64;Burgenland;1;23739;M;1015;922;13
7;55-64;Burgenland;1;23841;W;922;857;1
7;55-64;Kärnten;2;43390;M;2320;2120;17
7;55-64;Kärnten;2;45306;W;2248;2048;12
7;55-64;Niederösterreich;3;124044;M;5697;5237;39
7;55-64;Niederösterreich;3;125362;W;5108;4737;22
7;55-64;Oberösterreich;4;107183;M;6652;6304;55
7;55-64;Oberösterreich;4;107982;W;6332;6050;16
7;55-64;Salzburg;5;37432;M;2773;2609;17
7;55-64;Salzburg;5;40224;W;2649;2530;11
7;55-64;Steiermark;6;90939;M;4184;3908;41
7;55-64;Steiermark;6;92404;W;3889;3665;32
7;55-64;Tirol;7;51443;M;3486;3357;15
7;55-64;Tirol;7;52659;W;3275;3187;4
7;55-64;Vorarlberg;8;26503;M;1664;1611;10
