Bundesland;Anzahl;GKZ;Timestamp
Wien;617;9;2020-05-17T13:00:00
Vorarlberg;13;8;2020-05-17T13:00:00
Tirol;44;7;2020-05-17T13:00:00
Steiermark;139;6;2020-05-17T13:00:00
Salzburg;15;5;2020-05-17T13:00:00
Oberösterreich;28;4;2020-05-17T13:00:00
Niederösterreich;170;3;2020-05-17T13:00:00
Kärnten;8;2;2020-05-17T13:00:00
Burgenland;16;1;2020-05-17T13:00:00
