Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;689;9;33
Rust(Stadt);102;1980;70;0;0
Eisenstadt-Umgebung;103;43236;1751;23;112
Güssing;104;25699;1470;44;74
Jennersdorf;105;17097;1052;20;62
Mattersburg;106;40042;1716;25;85
Neusiedl am See;107;59990;2516;31;133
Oberpullendorf;108;37384;1769;25;79
Oberwart;109;54192;2621;61;163
Klagenfurt Stadt;201;101300;5096;150;194
Villach Stadt;202;62882;2830;60;132
Hermagor;203;18054;1723;23;56
Klagenfurt Land;204;60014;3309;61;125
Sankt Veit an der Glan;205;54186;3207;93;94
Spittal an der Drau;206;75868;4033;104;161
Villach Land;207;64618;3443;68;175
Völkermarkt;208;41862;2986;54;98
Wolfsberg;209;52607;2838;67;59
Feldkirchen;210;29902;1792;42;51
Krems an der Donau(Stadt);301;25036;1063;25;39
Sankt Pölten(Stadt);302;55514;2837;45;136
Waidhofen an der Ybbs(Stadt);303;11222;688;11;13
Wiener Neustadt(Stadt);304;45823;2996;62;240
Amstetten;305;116520;7680;122;106
Baden;306;146751;7289;97;493
Bruck an der Leitha;307;103735;4361;71;312
Gänserndorf;308;104782;4226;53;208
Gmünd;309;36553;2087;35;99
Hollabrunn;310;51033;1919;44;87
Horn;311;30936;1030;12;79
Korneuburg;312;91254;3276;42;178
Krems(Land);313;56487;2608;33;82
Lilienfeld;314;25655;1212;32;35
Melk;315;78191;4114;82;129
Mistelbach;316;75625;2854;33;167
Mödling;317;119115;4756;101;224
Neunkirchen;318;86343;4347;81;284
Sankt Pölten(Land);319;131729;5723;104;275
Scheibbs;320;41414;2756;32;81
Tulln;321;104593;4212;71;151
Waidhofen an der Thaya;322;25682;1328;14;81
Wiener Neustadt(Land);323;78307;3799;61;346
Zwettl;325;41987;2604;30;56
Linz(Stadt);401;206595;10427;207;237
Steyr(Stadt);402;38056;1825;18;37
Wels(Stadt);403;62470;4126;61;122
Braunau am Inn;404;105553;6517;70;271
Eferding;405;33178;2342;29;47
Freistadt;406;66861;4347;84;115
Gmunden;407;101859;6222;95;198
Grieskirchen;408;64875;4446;68;61
Kirchdorf an der Krems;409;57071;3202;74;177
Linz-Land;410;151371;7790;81;162
Perg;411;68968;4689;64;282
Ried im Innkreis;412;61690;4608;90;149
Rohrbach;413;56545;4634;92;108
Schärding;414;57391;4439;63;67
Steyr-Land;415;60717;3519;62;53
Urfahr-Umgebung;416;86005;5285;69;112
Vöcklabruck;417;137297;8481;138;318
Wels-Land;418;73777;4158;51;195
Salzburg(Stadt);501;155021;9102;119;363
Hallein;502;60824;5347;58;130
Salzburg-Umgebung;503;153492;9817;99;323
Sankt Johann im Pongau;504;81194;8101;101;419
Tamsweg;505;20251;2132;39;57
Zell am See;506;87628;5837;99;155
Graz(Stadt);601;291072;12138;263;412
Deutschlandsberg;603;60867;2890;89;71
Graz-Umgebung;606;156070;6557;223;187
Leibnitz;610;84756;4413;93;246
Leoben;611;59700;2640;93;82
Liezen;612;79652;4278;97;127
Murau;614;27543;1409;20;44
Voitsberg;616;51044;2407;89;74
Weiz;617;90654;4374;131;269
Murtal;620;71698;3670;149;108
Bruck-Mürzzuschlag;621;98697;4998;225;132
Hartberg-Fürstenfeld;622;90606;5515;164;208
Südoststeiermark;623;84036;4639;158;143
Innsbruck-Stadt;701;131961;7236;88;107
Imst;702;60474;3755;33;131
Innsbruck-Land;703;180453;10435;132;162
Kitzbühel;704;64168;3673;38;65
Kufstein;705;110287;7503;129;116
Landeck;706;44386;3069;42;36
Lienz;707;48738;3896;42;196
Reutte;708;32838;1408;4;4
Schwaz;709;84329;8170;125;87
Bludenz;801;64107;3542;45;46
Bregenz;802;134987;7386;96;73
Dornbirn;803;89912;6176;66;49
Feldkirch;804;108133;6609;71;102
Wien;900;1911191;99455;1765;4998
