Bundesland;Anzahl;GKZ;Timestamp
Wien;5672;9;2020-12-21T00:02:00
Vorarlberg;1833;8;2020-12-21T00:02:00
Tirol;1873;7;2020-12-21T00:02:00
Steiermark;6804;6;2020-12-21T00:02:00
Salzburg;2334;5;2020-12-21T00:02:00
Oberösterreich;4110;4;2020-12-21T00:02:00
Niederösterreich;5277;3;2020-12-21T00:02:00
Kärnten;1715;2;2020-12-21T00:02:00
Burgenland;672;1;2020-12-21T00:02:00
