Bundesland;Anzahl;GKZ;Timestamp
Wien;4184;9;2020-12-30T08:02:00
Vorarlberg;1107;8;2020-12-30T08:02:00
Tirol;1609;7;2020-12-30T08:02:00
Steiermark;3303;6;2020-12-30T08:02:00
Salzburg;1951;5;2020-12-30T08:02:00
Oberösterreich;2595;4;2020-12-30T08:02:00
Niederösterreich;3874;3;2020-12-30T08:02:00
Kärnten;1109;2;2020-12-30T08:02:00
Burgenland;587;1;2020-12-30T08:02:00
