Altersgruppe;Anzahl;Timestamp
<5;0;2020-11-20T01:02:00
5-14;0;2020-11-20T01:02:00
15-24;0;2020-11-20T01:02:00
25-34;3;2020-11-20T01:02:00
35-44;6;2020-11-20T01:02:00
45-54;32;2020-11-20T01:02:00
55-64;81;2020-11-20T01:02:00
65-74;291;2020-11-20T01:02:00
75-84;701;2020-11-20T01:02:00
>84;854;2020-11-20T01:02:00
