Bundesland;Anzahl;GKZ;Timestamp
Wien;391;9;2020-07-11T02:00:00
Vorarlberg;4;8;2020-07-11T02:00:00
Tirol;35;7;2020-07-11T02:00:00
Steiermark;77;6;2020-07-11T02:00:00
Salzburg;45;5;2020-07-11T02:00:00
Oberösterreich;518;4;2020-07-11T02:00:00
Niederösterreich;92;3;2020-07-11T02:00:00
Kärnten;12;2;2020-07-11T02:00:00
Burgenland;21;1;2020-07-11T02:00:00
