Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;3851;52;1;2020-11-19T13:02:00
Kärnten;5642;71;2;2020-11-19T13:02:00
Niederösterreich;22297;261;3;2020-11-19T13:02:00
Oberösterreich;31965;308;4;2020-11-19T13:02:00
Salzburg;9696;98;5;2020-11-19T13:02:00
Steiermark;11520;356;6;2020-11-19T13:02:00
Tirol;20115;208;7;2020-11-19T13:02:00
Vorarlberg;8815;76;8;2020-11-19T13:02:00
Wien;35640;506;9;2020-11-19T13:02:00
