Altersgruppe;Anzahl;Timestamp
<5;2377;2020-11-28T19:02:00
5-14;15546;2020-11-28T19:02:00
15-24;41157;2020-11-28T19:02:00
25-34;46344;2020-11-28T19:02:00
35-44;41262;2020-11-28T19:02:00
45-54;49652;2020-11-28T19:02:00
55-64;37917;2020-11-28T19:02:00
65-74;18548;2020-11-28T19:02:00
75-84;15056;2020-11-28T19:02:00
>84;9335;2020-11-28T19:02:00
