Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;10226;185;1;2021-01-27T16:02:00
Kärnten;23729;609;2;2021-01-27T16:02:00
Niederösterreich;58666;1057;3;2021-01-27T16:02:00
Oberösterreich;76082;1226;4;2021-01-27T16:02:00
Salzburg;31167;430;5;2021-01-27T16:02:00
Steiermark;44342;1207;6;2021-01-27T16:02:00
Tirol;42667;529;7;2021-01-27T16:02:00
Vorarlberg;21333;233;8;2021-01-27T16:02:00
Wien;76674;1391;9;2021-01-27T16:02:00
