Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;478;11;1;2020-09-11T18:00:00
Kärnten;634;13;2;2020-09-11T18:00:00
Niederösterreich;3980;115;3;2020-09-11T18:00:00
Oberösterreich;4651;64;4;2020-09-11T18:00:00
Salzburg;1610;39;5;2020-09-11T18:00:00
Steiermark;2315;144;6;2020-09-11T18:00:00
Tirol;4295;101;7;2020-09-11T18:00:00
Vorarlberg;1087;20;8;2020-09-11T18:00:00
Wien;7207;225;9;2020-09-11T18:00:00
