Bundesland;Anzahl;GKZ;Timestamp
Wien;2778;9;2020-09-11T18:00:00
Vorarlberg;145;8;2020-09-11T18:00:00
Tirol;531;7;2020-09-11T18:00:00
Steiermark;274;6;2020-09-11T18:00:00
Salzburg;110;5;2020-09-11T18:00:00
Oberösterreich;397;4;2020-09-11T18:00:00
Niederösterreich;468;3;2020-09-11T18:00:00
Kärnten;35;2;2020-09-11T18:00:00
Burgenland;82;1;2020-09-11T18:00:00
