Altersgruppe;Anzahl;Timestamp
<5;0;2020-12-15T14:02:00
5-14;0;2020-12-15T14:02:00
15-24;1;2020-12-15T14:02:00
25-34;5;2020-12-15T14:02:00
35-44;11;2020-12-15T14:02:00
45-54;58;2020-12-15T14:02:00
55-64;190;2020-12-15T14:02:00
65-74;579;2020-12-15T14:02:00
75-84;1511;2020-12-15T14:02:00
>84;1979;2020-12-15T14:02:00
