Bundesland;Anzahl;GKZ;Timestamp
Wien;632;9;2020-08-03T11:00:00
Vorarlberg;32;8;2020-08-03T11:00:00
Tirol;61;7;2020-08-03T11:00:00
Steiermark;99;6;2020-08-03T11:00:00
Salzburg;80;5;2020-08-03T11:00:00
Oberösterreich;404;4;2020-08-03T11:00:00
Niederösterreich;244;3;2020-08-03T11:00:00
Kärnten;18;2;2020-08-03T11:00:00
Burgenland;34;1;2020-08-03T11:00:00
