AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;9;7;0
1;<5;Burgenland;1;5852;W;5;3;0
1;<5;Kärnten;2;12352;M;6;3;0
1;<5;Kärnten;2;11792;W;6;1;0
1;<5;Niederösterreich;3;40461;M;38;32;0
1;<5;Niederösterreich;3;38258;W;27;22;0
1;<5;Oberösterreich;4;39625;M;106;90;0
1;<5;Oberösterreich;4;37227;W;91;81;0
1;<5;Salzburg;5;14436;M;18;10;0
1;<5;Salzburg;5;13715;W;17;13;0
1;<5;Steiermark;6;29062;M;17;16;0
1;<5;Steiermark;6;27180;W;21;20;0
1;<5;Tirol;7;19650;M;45;35;0
1;<5;Tirol;7;18347;W;40;35;0
1;<5;Vorarlberg;8;11173;M;15;12;0
1;<5;Vorarlberg;8;10465;W;11;9;0
1;<5;Wien;9;51014;M;144;115;0
1;<5;Wien;9;48225;W;130;96;0
1;<5;Österreich;10;224072;M;398;320;0
1;<5;Österreich;10;211061;W;348;280;0
2;5-14;Burgenland;1;13540;M;33;21;0
2;5-14;Burgenland;1;12963;W;15;15;0
2;5-14;Kärnten;2;26230;M;20;16;0
2;5-14;Kärnten;2;24760;W;13;10;0
2;5-14;Niederösterreich;3;84110;M;190;129;0
2;5-14;Niederösterreich;3;79748;W;164;108;0
2;5-14;Oberösterreich;4;75629;M;348;269;0
2;5-14;Oberösterreich;4;71764;W;293;238;0
2;5-14;Salzburg;5;27154;M;79;58;0
2;5-14;Salzburg;5;25973;W;64;52;0
2;5-14;Steiermark;6;56727;M;90;66;0
2;5-14;Steiermark;6;53657;W;76;59;0
2;5-14;Tirol;7;37056;M;175;128;0
2;5-14;Tirol;7;35165;W;133;105;0
2;5-14;Vorarlberg;8;21275;M;81;52;0
2;5-14;Vorarlberg;8;20340;W;65;44;0
2;5-14;Wien;9;91779;M;676;413;0
2;5-14;Wien;9;85689;W;605;367;0
2;5-14;Österreich;10;433500;M;1692;1152;0
2;5-14;Österreich;10;410059;W;1428;998;0
3;15-24;Burgenland;1;14439;M;129;77;0
3;15-24;Burgenland;1;13325;W;76;48;0
3;15-24;Kärnten;2;28982;M;126;99;0
3;15-24;Kärnten;2;26664;W;83;72;0
3;15-24;Niederösterreich;3;91319;M;782;581;0
3;15-24;Niederösterreich;3;84326;W;545;405;0
