Bundesland;Anzahl;GKZ;Timestamp
Wien;286;9;2020-06-16T16:59:59
Vorarlberg;9;8;2020-06-16T16:59:59
Tirol;6;7;2020-06-16T16:59:59
Steiermark;3;6;2020-06-16T16:59:59
Salzburg;2;5;2020-06-16T16:59:59
Oberösterreich;34;4;2020-06-16T16:59:59
Niederösterreich;71;3;2020-06-16T16:59:59
Kärnten;5;2;2020-06-16T16:59:59
Burgenland;3;1;2020-06-16T16:59:59
