Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;798;687,255628089636;305;2020-10-26T15:02:00
Baden;1151;787,261547300671;306;2020-10-26T15:02:00
Bludenz;707;1109,64623159745;801;2020-10-26T15:02:00
Braunau am Inn;586;561,259673588231;404;2020-10-26T15:02:00
Bregenz;1278;951,013148984619;802;2020-10-26T15:02:00
Bruck an der Leitha;822;805,803352612489;307;2020-10-26T15:02:00
Bruck-Mürzzuschlag;395;399,054392629112;621;2020-10-26T15:02:00
Deutschlandsberg;220;361,717170056395;603;2020-10-26T15:02:00
Dornbirn;1051;1180,35511730551;803;2020-10-26T15:02:00
Eferding;308;928,941971287248;405;2020-10-26T15:02:00
Eisenstadt(Stadt);72;491,904078704653;101;2020-10-26T15:02:00
Eisenstadt-Umgebung;251;584,71358352552;103;2020-10-26T15:02:00
Feldkirch;1163;1085,30314765909;804;2020-10-26T15:02:00
Feldkirchen;72;240,505060627317;210;2020-10-26T15:02:00
Freistadt;606;909,623091817895;406;2020-10-26T15:02:00
Gänserndorf;767;739,733425920568;308;2020-10-26T15:02:00
Gmünd;273;742,392516248334;309;2020-10-26T15:02:00
Gmunden;818;804,872529051175;407;2020-10-26T15:02:00
Graz(Stadt);2094;725,05418862489;601;2020-10-26T15:02:00
Graz-Umgebung;852;552,314274601322;606;2020-10-26T15:02:00
Grieskirchen;626;967,228565689653;408;2020-10-26T15:02:00
Güssing;143;554,328022638291;104;2020-10-26T15:02:00
Hallein;957;1585,11942226786;502;2020-10-26T15:02:00
Hartberg-Fürstenfeld;599;660,987398203527;622;2020-10-26T15:02:00
Hermagor;85;466,417910447761;203;2020-10-26T15:02:00
Hollabrunn;188;369,656691179362;310;2020-10-26T15:02:00
Horn;156;501,769057574783;311;2020-10-26T15:02:00
Imst;767;1277,14133475423;702;2020-10-26T15:02:00
Innsbruck-Land;2090;1165,52716403261;703;2020-10-26T15:02:00
Innsbruck-Stadt;2453;1856,78601165695;701;2020-10-26T15:02:00
Jennersdorf;56;328,137817883511;105;2020-10-26T15:02:00
Kirchdorf an der Krems;249;437,871487356241;409;2020-10-26T15:02:00
Kitzbühel;598;936,115589925017;704;2020-10-26T15:02:00
Klagenfurt Land;197;329,43143812709;204;2020-10-26T15:02:00
Klagenfurt Stadt;499;494,956207782418;201;2020-10-26T15:02:00
Korneuburg;827;909,901088140479;312;2020-10-26T15:02:00
Krems an der Donau(Stadt);210;844,187168355041;301;2020-10-26T15:02:00
Krems(Land);497;878,153933140151;313;2020-10-26T15:02:00
Kufstein;1431;1304,68080450758;705;2020-10-26T15:02:00
Landeck;1400;3155,85410937289;706;2020-10-26T15:02:00
Leibnitz;495;600,116386208234;610;2020-10-26T15:02:00
Leoben;330;549,450549450549;611;2020-10-26T15:02:00
Lienz;297;609,193280413513;707;2020-10-26T15:02:00
Liezen (inkl. Gröbming);442;553,184565900302;612;2020-10-26T15:02:00
Lilienfeld;218;844,568417790175;314;2020-10-26T15:02:00
Linz(Stadt);2217;1077,64696732547;401;2020-10-26T15:02:00
Linz-Land;1432;952,932329826383;410;2020-10-26T15:02:00
Mattersburg;238;596,117720726362;106;2020-10-26T15:02:00
Melk;542;695,210487160412;315;2020-10-26T15:02:00
Mistelbach;485;642,528781314998;316;2020-10-26T15:02:00
Mödling;1066;895,813375014706;317;2020-10-26T15:02:00
Murau;52;188,003904696482;614;2020-10-26T15:02:00
Murtal;292;405,533025943003;620;2020-10-26T15:02:00
Neunkirchen;693;803,096499055521;318;2020-10-26T15:02:00
Neusiedl am See;427;717,0204191295;107;2020-10-26T15:02:00
Oberpullendorf;206;549,142963772559;108;2020-10-26T15:02:00
Oberwart;446;824,765145350988;109;2020-10-26T15:02:00
Perg;626;914,415927781592;411;2020-10-26T15:02:00
Reutte;184;563,207835935109;708;2020-10-26T15:02:00
Ried im Innkreis;697;1138,81445657147;412;2020-10-26T15:02:00
Rohrbach;625;1105,72500176916;413;2020-10-26T15:02:00
Rust(Stadt);4;206,185567010309;102;2020-10-26T15:02:00
Salzburg(Stadt);1129;732,113792141935;501;2020-10-26T15:02:00
Salzburg-Umgebung;1373;901,622658112306;503;2020-10-26T15:02:00
Sankt Johann im Pongau;1213;1505,46709195388;504;2020-10-26T15:02:00
Sankt Pölten(Land);992;756,997649644394;319;2020-10-26T15:02:00
Sankt Pölten(Stadt);496;901,097303975002;302;2020-10-26T15:02:00
Sankt Veit an der Glan;215;394,097699569242;205;2020-10-26T15:02:00
Schärding;502;875,983736716282;414;2020-10-26T15:02:00
Scheibbs;231;557,930584740236;320;2020-10-26T15:02:00
Schwaz;1464;1745,49616682365;709;2020-10-26T15:02:00
Spittal an der Drau;138;181,361790487705;206;2020-10-26T15:02:00
Steyr(Stadt);320;837,849867776818;402;2020-10-26T15:02:00
Steyr-Land;511;845,648468399887;415;2020-10-26T15:02:00
Südoststeiermark;252;293,203951272296;623;2020-10-26T15:02:00
Tamsweg;126;620,07874015748;505;2020-10-26T15:02:00
Tulln;803;773,819275134672;321;2020-10-26T15:02:00
Urfahr-Umgebung;747;873,633120870125;416;2020-10-26T15:02:00
Villach Land;199;307,725613904868;207;2020-10-26T15:02:00
Villach Stadt;204;327,747698536382;202;2020-10-26T15:02:00
Vöcklabruck;1168;857,228831658752;417;2020-10-26T15:02:00
Voitsberg;341;666,523328316491;616;2020-10-26T15:02:00
Völkermarkt;212;506,232389321362;208;2020-10-26T15:02:00
Waidhofen an der Thaya;252;973,423980222497;322;2020-10-26T15:02:00
Waidhofen an der Ybbs(Stadt);64;568,3331853299;303;2020-10-26T15:02:00
Weiz;483;534,629135627553;617;2020-10-26T15:02:00
Wels(Stadt);817;1323,56991268003;403;2020-10-26T15:02:00
Wels-Land;561;767,504856759789;418;2020-10-26T15:02:00
Wien(Stadt);27930;1471,94374044462;900;2020-10-26T15:02:00
Wiener Neustadt(Land);486;623,148824864407;323;2020-10-26T15:02:00
Wiener Neustadt(Stadt);474;1046,88914901606;304;2020-10-26T15:02:00
Wolfsberg;166;314,835185676896;209;2020-10-26T15:02:00
Zell am See;779;890,672520637534;506;2020-10-26T15:02:00
Zwettl;322;762,63559281891;325;2020-10-26T15:02:00
