AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;16;10;0
1;<5;Burgenland;1;5908;W;8;7;0
1;<5;Kärnten;2;12224;M;15;8;0
1;<5;Kärnten;2;11683;W;12;7;0
1;<5;Niederösterreich;3;40492;M;57;42;0
1;<5;Niederösterreich;3;38354;W;52;35;0
1;<5;Oberösterreich;4;39650;M;165;137;0
1;<5;Oberösterreich;4;37428;W;140;111;0
1;<5;Salzburg;5;14528;M;48;27;0
1;<5;Salzburg;5;13799;W;40;29;0
1;<5;Steiermark;6;29066;M;38;28;0
1;<5;Steiermark;6;27485;W;39;28;0
1;<5;Tirol;7;19768;M;74;58;0
1;<5;Tirol;7;18326;W;69;57;0
1;<5;Vorarlberg;8;11200;M;37;19;0
1;<5;Vorarlberg;8;10560;W;25;15;0
1;<5;Wien;9;50897;M;235;140;0
1;<5;Wien;9;48196;W;215;115;0
1;<5;Österreich;10;224096;M;685;469;0
1;<5;Österreich;10;211739;W;600;404;0
2;5-14;Burgenland;1;13528;M;97;59;0
2;5-14;Burgenland;1;12962;W;57;30;0
2;5-14;Kärnten;2;26135;M;75;38;0
2;5-14;Kärnten;2;24667;W;68;29;0
2;5-14;Niederösterreich;3;84399;M;511;279;0
2;5-14;Niederösterreich;3;80034;W;440;250;0
2;5-14;Oberösterreich;4;76223;M;747;474;0
2;5-14;Oberösterreich;4;72202;W;686;437;0
2;5-14;Salzburg;5;27260;M;257;152;0
2;5-14;Salzburg;5;26109;W;246;140;0
2;5-14;Steiermark;6;56981;M;240;153;0
2;5-14;Steiermark;6;53566;W;217;135;0
2;5-14;Tirol;7;36954;M;480;351;0
2;5-14;Tirol;7;35185;W;444;336;0
2;5-14;Vorarlberg;8;21371;M;216;123;0
2;5-14;Vorarlberg;8;20345;W;196;119;0
2;5-14;Wien;9;92739;M;1237;582;0
2;5-14;Wien;9;86565;W;1122;521;0
2;5-14;Österreich;10;435590;M;3860;2211;0
2;5-14;Österreich;10;411635;W;3476;1997;0
3;15-24;Burgenland;1;14211;M;293;181;0
3;15-24;Burgenland;1;13131;W;177;111;0
3;15-24;Kärnten;2;28406;M;281;144;0
3;15-24;Kärnten;2;26320;W;199;111;0
3;15-24;Niederösterreich;3;89919;M;1609;1014;0
3;15-24;Niederösterreich;3;83156;W;1241;743;0
3;15-24;Oberösterreich;4;83998;M;1767;1025;0
3;15-24;Oberösterreich;4;78239;W;1595;887;0
3;15-24;Salzburg;5;31568;M;652;375;0
3;15-24;Salzburg;5;29388;W;578;373;0
3;15-24;Steiermark;6;66905;M;772;421;0
3;15-24;Steiermark;6;62165;W;693;411;0
3;15-24;Tirol;7;42988;M;1299;995;0
3;15-24;Tirol;7;40872;W;1027;786;0
3;15-24;Vorarlberg;8;23260;M;577;317;0
3;15-24;Vorarlberg;8;21284;W;542;288;0
3;15-24;Wien;9;110503;M;3351;1816;0
3;15-24;Wien;9;109312;W;3118;1623;0
3;15-24;Österreich;10;491758;M;10601;6288;0
3;15-24;Österreich;10;463867;W;9170;5333;0
4;25-34;Burgenland;1;15869;M;228;128;0
4;25-34;Burgenland;1;15497;W;154;83;0
4;25-34;Kärnten;2;33170;M;277;133;0
4;25-34;Kärnten;2;32067;W;222;108;0
4;25-34;Niederösterreich;3;100196;M;1396;837;0
4;25-34;Niederösterreich;3;96933;W;1186;705;0
4;25-34;Oberösterreich;4;102058;M;1673;970;0
4;25-34;Oberösterreich;4;95289;W;1527;848;1
4;25-34;Salzburg;5;38299;M;639;394;1
4;25-34;Salzburg;5;37188;W;589;363;0
4;25-34;Steiermark;6;85306;M;861;453;0
4;25-34;Steiermark;6;79007;W;795;384;0
4;25-34;Tirol;7;54701;M;1281;951;0
4;25-34;Tirol;7;52293;W;1150;812;0
4;25-34;Vorarlberg;8;27098;M;518;288;0
4;25-34;Vorarlberg;8;25794;W;475;283;0
4;25-34;Wien;9;160526;M;3741;1983;0
4;25-34;Wien;9;157739;W;3300;1624;0
4;25-34;Österreich;10;617223;M;10614;6137;1
4;25-34;Österreich;10;591807;W;9398;5210;1
5;35-44;Burgenland;1;18298;M;217;121;0
5;35-44;Burgenland;1;19387;W;203;98;0
5;35-44;Kärnten;2;34383;M;176;79;0
5;35-44;Kärnten;2;34229;W;214;103;0
5;35-44;Niederösterreich;3;106173;M;1156;697;2
5;35-44;Niederösterreich;3;107318;W;1154;672;0
5;35-44;Oberösterreich;4;97716;M;1364;746;1
5;35-44;Oberösterreich;4;93775;W;1403;734;1
5;35-44;Salzburg;5;36981;M;565;328;0
5;35-44;Salzburg;5;36583;W;531;329;0
5;35-44;Steiermark;6;81448;M;725;381;1
5;35-44;Steiermark;6;78824;W;705;345;0
5;35-44;Tirol;7;49976;M;944;681;0
5;35-44;Tirol;7;50079;W;987;714;0
5;35-44;Vorarlberg;8;26757;M;450;244;0
5;35-44;Vorarlberg;8;26809;W;529;276;0
5;35-44;Wien;9;138896;M;2567;1281;0
5;35-44;Wien;9;137113;W;2455;1169;0
5;35-44;Österreich;10;590628;M;8164;4558;4
5;35-44;Österreich;10;584117;W;8181;4440;1
6;45-54;Burgenland;1;23198;M;280;148;1
6;45-54;Burgenland;1;23111;W;265;130;0
6;45-54;Kärnten;2;42248;M;265;118;1
6;45-54;Kärnten;2;43197;W;280;127;0
6;45-54;Niederösterreich;3;132507;M;1578;943;0
6;45-54;Niederösterreich;3;133561;W;1693;942;2
6;45-54;Oberösterreich;4;111122;M;1626;869;1
6;45-54;Oberösterreich;4;109542;W;1762;879;1
6;45-54;Salzburg;5;40972;M;635;393;1
6;45-54;Salzburg;5;42207;W;684;365;0
6;45-54;Steiermark;6;94416;M;874;452;0
6;45-54;Steiermark;6;92354;W;964;489;1
6;45-54;Tirol;7;56912;M;1144;797;3
6;45-54;Tirol;7;57521;W;1231;889;1
6;45-54;Vorarlberg;8;30023;M;567;318;0
6;45-54;Vorarlberg;8;29851;W;592;307;0
6;45-54;Wien;9;134056;M;2499;1226;5
6;45-54;Wien;9;137059;W;2503;1151;5
6;45-54;Österreich;10;665454;M;9468;5264;12
6;45-54;Österreich;10;668403;W;9974;5279;10
7;55-64;Burgenland;1;23739;M;212;102;1
7;55-64;Burgenland;1;23841;W;196;95;0
7;55-64;Kärnten;2;43390;M;224;105;0
7;55-64;Kärnten;2;45306;W;199;102;0
7;55-64;Niederösterreich;3;124044;M;1315;739;9
7;55-64;Niederösterreich;3;125362;W;1099;626;1
7;55-64;Oberösterreich;4;107183;M;1417;696;9
7;55-64;Oberösterreich;4;107982;W;1234;562;0
7;55-64;Salzburg;5;37432;M;576;330;0
7;55-64;Salzburg;5;40224;W;536;303;0
7;55-64;Steiermark;6;90939;M;745;355;4
7;55-64;Steiermark;6;92404;W;683;321;2
7;55-64;Tirol;7;51443;M;912;658;2
7;55-64;Tirol;7;52659;W;864;608;1
7;55-64;Vorarlberg;8;26503;M;374;195;0
7;55-64;Vorarlberg;8;26569;W;377;176;1
7;55-64;Wien;9;113414;M;1785;852;10
7;55-64;Wien;9;118686;W;1512;665;0
7;55-64;Österreich;10;618087;M;7560;4032;35
7;55-64;Österreich;10;633033;W;6700;3458;5
8;65-74;Burgenland;1;16429;M;118;58;6
8;65-74;Burgenland;1;17400;W;95;45;1
