Altersgruppe;Anzahl;Timestamp
<5;765;2020-10-07T12:02:00
5-14;3202;2020-10-07T12:02:00
15-24;9683;2020-10-07T12:02:00
25-34;9384;2020-10-07T12:02:00
35-44;7412;2020-10-07T12:02:00
45-54;8399;2020-10-07T12:02:00
55-64;5948;2020-10-07T12:02:00
65-74;2852;2020-10-07T12:02:00
75-84;2262;2020-10-07T12:02:00
>84;1377;2020-10-07T12:02:00
