Bundesland;Anzahl;GKZ;Timestamp
Wien;3108;9;2020-09-15T05:00:00
Vorarlberg;242;8;2020-09-15T05:00:00
Tirol;615;7;2020-09-15T05:00:00
Steiermark;363;6;2020-09-15T05:00:00
Salzburg;145;5;2020-09-15T05:00:00
Oberösterreich;504;4;2020-09-15T05:00:00
Niederösterreich;657;3;2020-09-15T05:00:00
Kärnten;54;2;2020-09-15T05:00:00
Burgenland;86;1;2020-09-15T05:00:00
