Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9826;167;1;2021-01-18T11:02:00
Kärnten;22732;552;2;2021-01-18T11:02:00
Niederösterreich;56167;984;3;2021-01-18T11:02:00
Oberösterreich;74057;1179;4;2021-01-18T11:02:00
Salzburg;29443;398;5;2021-01-18T11:02:00
Steiermark;42547;1172;6;2021-01-18T11:02:00
Tirol;41710;515;7;2021-01-18T11:02:00
Vorarlberg;20651;226;8;2021-01-18T11:02:00
Wien;73732;1274;9;2021-01-18T11:02:00
