Altersgruppe;Anzahl;Timestamp
<5;3050;2021-01-18T11:02:00
5-14;21267;2021-01-18T11:02:00
15-24;54579;2021-01-18T11:02:00
25-34;63276;2021-01-18T11:02:00
35-44;57504;2021-01-18T11:02:00
45-54;69672;2021-01-18T11:02:00
55-64;53485;2021-01-18T11:02:00
65-74;26661;2021-01-18T11:02:00
75-84;23592;2021-01-18T11:02:00
>84;16349;2021-01-18T11:02:00
