Altersgruppe;Anzahl;Timestamp
<5;2423;2020-12-01T12:02:00
5-14;15993;2020-12-01T12:02:00
15-24;42069;2020-12-01T12:02:00
25-34;47459;2020-12-01T12:02:00
35-44;42422;2020-12-01T12:02:00
45-54;51094;2020-12-01T12:02:00
55-64;38958;2020-12-01T12:02:00
65-74;19081;2020-12-01T12:02:00
75-84;15597;2020-12-01T12:02:00
>84;9746;2020-12-01T12:02:00
