Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;336;11;1;2020-07-03T15:00:00
Kärnten;402;13;2;2020-07-03T15:00:00
Niederösterreich;2813;106;3;2020-07-03T15:00:00
Oberösterreich;2276;58;4;2020-07-03T15:00:00
Salzburg;1205;37;5;2020-07-03T15:00:00
Steiermark;1685;140;6;2020-07-03T15:00:00
Tirol;3447;101;7;2020-07-03T15:00:00
Vorarlberg;892;18;8;2020-07-03T15:00:00
Wien;3502;196;9;2020-07-03T15:00:00
