Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6011;5176,80899805364;305;2020-12-29T09:02:00
Baden;4275;2924,01660704637;306;2020-12-29T09:02:00
Bludenz;2775;4355,40069686411;801;2020-12-29T09:02:00
Braunau am Inn;4280;4099,30273542257;404;2020-12-29T09:02:00
Bregenz;6057;4507,26654413133;802;2020-12-29T09:02:00
Bruck an der Leitha;2739;2685,03087932556;307;2020-12-29T09:02:00
Bruck-Mürzzuschlag;3534;3570,27398367413;621;2020-12-29T09:02:00
Deutschlandsberg;1780;2926,6207395472;603;2020-12-29T09:02:00
Dornbirn;4876;5476,12897429274;803;2020-12-29T09:02:00
Eferding;2005;6047,17094945108;405;2020-12-29T09:02:00
Eisenstadt(Stadt);489;3340,84853453577;101;2020-12-29T09:02:00
Eisenstadt-Umgebung;1217;2835,0455424325;103;2020-12-29T09:02:00
Feldkirch;5153;4808,74214951614;804;2020-12-29T09:02:00
Feldkirchen;1185;3958,31245615793;210;2020-12-29T09:02:00
Freistadt;3523;5288,12236381922;406;2020-12-29T09:02:00
Gänserndorf;2239;2159,40435545782;308;2020-12-29T09:02:00
Gmünd;1484;4035,56957550377;309;2020-12-29T09:02:00
Gmunden;4433;4361,85809447905;407;2020-12-29T09:02:00
Graz(Stadt);9124;3159,21414375048;601;2020-12-29T09:02:00
Graz-Umgebung;4570;2962,53079216907;606;2020-12-29T09:02:00
Grieskirchen;3683;5690,57956459264;408;2020-12-29T09:02:00
Güssing;913;3539,17122145986;104;2020-12-29T09:02:00
Hallein;3673;6083,74465829662;502;2020-12-29T09:02:00
Hartberg-Fürstenfeld;3554;3921,78499702059;622;2020-12-29T09:02:00
Hermagor;849;4658,69183494293;203;2020-12-29T09:02:00
Hollabrunn;1148;2257,26532698887;310;2020-12-29T09:02:00
Horn;589;1894,49983917658;311;2020-12-29T09:02:00
Imst;2896;4822,16597842014;702;2020-12-29T09:02:00
Innsbruck-Land;8891;4958,23062938467;703;2020-12-29T09:02:00
Innsbruck-Stadt;6339;4798,27416546817;701;2020-12-29T09:02:00
Jennersdorf;606;3550,91995781085;105;2020-12-29T09:02:00
Kirchdorf an der Krems;2295;4035,8034678015;409;2020-12-29T09:02:00
Kitzbühel;2585;4046,58662200028;704;2020-12-29T09:02:00
Klagenfurt Land;2145;3586,95652173913;204;2020-12-29T09:02:00
Klagenfurt Stadt;3903;3871,37089974905;201;2020-12-29T09:02:00
Korneuburg;2250;2475,5470959082;312;2020-12-29T09:02:00
Krems an der Donau(Stadt);868;3489,30696253417;301;2020-12-29T09:02:00
Krems(Land);1902;3360,66153085024;313;2020-12-29T09:02:00
Kufstein;6160;5616,23602778943;705;2020-12-29T09:02:00
Landeck;2551;5750,41702357874;706;2020-12-29T09:02:00
Leibnitz;2980;3612,82188060715;610;2020-12-29T09:02:00
Leoben;1996;3323,34332334332;611;2020-12-29T09:02:00
Lienz;2505;5138,14534490185;707;2020-12-29T09:02:00
Liezen (inkl. Gröbming);2868;3589,44193439381;612;2020-12-29T09:02:00
Lilienfeld;950;3680,4587013792;314;2020-12-29T09:02:00
Linz(Stadt);8386;4076,29565538629;401;2020-12-29T09:02:00
