Bundesland;Anzahl;GKZ;Timestamp
Wien;440;9;2020-05-28T04:00:00
Vorarlberg;17;8;2020-05-28T04:00:00
Tirol;31;7;2020-05-28T04:00:00
Steiermark;62;6;2020-05-28T04:00:00
Salzburg;9;5;2020-05-28T04:00:00
Oberösterreich;23;4;2020-05-28T04:00:00
Niederösterreich;123;3;2020-05-28T04:00:00
Kärnten;2;2;2020-05-28T04:00:00
Burgenland;11;1;2020-05-28T04:00:00
