Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;572;10;6
Rust(Stadt);102;1980;68;0;1
Eisenstadt-Umgebung;103;43236;1420;20;32
Güssing;104;25699;1223;37;42
Jennersdorf;105;17097;813;19;47
Mattersburg;106;40042;1424;24;24
Neusiedl am See;107;59990;2037;28;74
Oberpullendorf;108;37384;1547;23;25
Oberwart;109;54192;2105;54;35
Klagenfurt Stadt;201;101300;4392;140;100
Villach Stadt;202;62882;2400;56;64
Hermagor;203;18054;1261;17;66
Klagenfurt Land;204;60014;2870;54;93
Sankt Veit an der Glan;205;54186;2825;91;35
Spittal an der Drau;206;75868;3271;85;191
Villach Land;207;64618;2873;65;79
Völkermarkt;208;41862;2628;52;61
Wolfsberg;209;52607;2610;65;38
Feldkirchen;210;29902;1600;41;33
Krems an der Donau(Stadt);301;25036;960;23;13
Sankt Pölten(Stadt);302;55514;2427;44;22
Waidhofen an der Ybbs(Stadt);303;11222;617;10;2
Wiener Neustadt(Stadt);304;45823;2073;54;128
Amstetten;305;116520;7197;121;131
Baden;306;146751;5546;86;180
Bruck an der Leitha;307;103735;3368;65;92
Gänserndorf;308;104782;3163;40;168
Gmünd;309;36553;1717;34;32
Hollabrunn;310;51033;1395;29;74
Horn;311;30936;772;11;39
Korneuburg;312;91254;2664;38;64
Krems(Land);313;56487;2331;30;86
Lilienfeld;314;25655;1054;30;10
Melk;315;78191;3573;79;43
Mistelbach;316;75625;1998;30;147
Mödling;317;119115;3898;93;84
Neunkirchen;318;86343;3417;74;90
Sankt Pölten(Land);319;131729;4857;93;109
Scheibbs;320;41414;2449;32;38
Tulln;321;104593;3616;62;80
Waidhofen an der Thaya;322;25682;983;14;25
Wiener Neustadt(Land);323;78307;2750;54;106
Zwettl;325;41987;2224;24;51
Linz(Stadt);401;206595;9480;203;89
Steyr(Stadt);402;38056;1686;18;10
Wels(Stadt);403;62470;3518;57;82
Braunau am Inn;404;105553;5301;65;150
Eferding;405;33178;2199;28;29
Freistadt;406;66861;4043;81;53
Gmunden;407;101859;5575;90;135
Grieskirchen;408;64875;4200;67;58
Kirchdorf an der Krems;409;57071;2804;72;28
Linz-Land;410;151371;7056;78;78
Perg;411;68968;4050;57;85
Ried im Innkreis;412;61690;4157;86;68
Rohrbach;413;56545;4251;90;57
Schärding;414;57391;4031;61;40
Steyr-Land;415;60717;3284;62;22
Urfahr-Umgebung;416;86005;4920;69;49
Vöcklabruck;417;137297;7554;132;94
Wels-Land;418;73777;3524;47;93
Salzburg(Stadt);501;155021;7985;104;207
Hallein;502;60824;4873;53;152
Salzburg-Umgebung;503;153492;8642;92;176
Sankt Johann im Pongau;504;81194;6655;87;183
Tamsweg;505;20251;1968;36;54
Zell am See;506;87628;5286;92;84
Graz(Stadt);601;291072;10330;241;204
Deutschlandsberg;603;60867;2478;83;142
Graz-Umgebung;606;156070;5625;214;159
Leibnitz;610;84756;3617;79;78
Leoben;611;59700;2299;87;37
Liezen;612;79652;3836;93;87
Murau;614;27543;1254;18;46
Voitsberg;616;51044;2198;85;39
Weiz;617;90654;3308;116;105
Murtal;620;71698;3315;141;66
Bruck-Mürzzuschlag;621;98697;4286;197;148
Hartberg-Fürstenfeld;622;90606;4371;153;171
Südoststeiermark;623;84036;3886;133;171
Innsbruck-Stadt;701;131961;6858;85;66
Imst;702;60474;3316;32;30
Innsbruck-Land;703;180453;9887;121;124
Kitzbühel;704;64168;3329;37;62
Kufstein;705;110287;6940;124;72
Landeck;706;44386;2874;41;24
Lienz;707;48738;3277;39;148
Reutte;708;32838;1255;4;40
Schwaz;709;84329;7548;112;125
Bludenz;801;64107;3281;43;55
Bregenz;802;134987;7065;92;99
Dornbirn;803;89912;5862;61;130
Feldkirch;804;108133;6128;68;93
Wien;900;1911191;83206;1567;1828
