Bundesland;Anzahl;GKZ;Timestamp
Wien;15903;9;2020-11-21T01:02:00
Vorarlberg;4170;8;2020-11-21T01:02:00
Tirol;7622;7;2020-11-21T01:02:00
Steiermark;12381;6;2020-11-21T01:02:00
Salzburg;6283;5;2020-11-21T01:02:00
Oberösterreich;13328;4;2020-11-21T01:02:00
Niederösterreich;10383;3;2020-11-21T01:02:00
Kärnten;4652;2;2020-11-21T01:02:00
Burgenland;1922;1;2020-11-21T01:02:00
