Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-12-16T20:02:00
5-14;0;2020-12-16T20:02:00
15-24;0;2020-12-16T20:02:00
25-34;0;2020-12-16T20:02:00
35-44;0;2020-12-16T20:02:00
45-54;4;2020-12-16T20:02:00
55-64;16;2020-12-16T20:02:00
65-74;71;2020-12-16T20:02:00
75-84;255;2020-12-16T20:02:00
>84;910;2020-12-16T20:02:00
