time;Todesfälle;Timestamp
26.02.2020;0;2020-05-26T18:00:00
27.02.2020;0;2020-05-26T18:00:00
28.02.2020;0;2020-05-26T18:00:00
29.02.2020;0;2020-05-26T18:00:00
01.03.2020;0;2020-05-26T18:00:00
02.03.2020;0;2020-05-26T18:00:00
03.03.2020;0;2020-05-26T18:00:00
04.03.2020;0;2020-05-26T18:00:00
05.03.2020;0;2020-05-26T18:00:00
06.03.2020;0;2020-05-26T18:00:00
07.03.2020;0;2020-05-26T18:00:00
08.03.2020;0;2020-05-26T18:00:00
09.03.2020;0;2020-05-26T18:00:00
10.03.2020;0;2020-05-26T18:00:00
11.03.2020;0;2020-05-26T18:00:00
12.03.2020;1;2020-05-26T18:00:00
13.03.2020;1;2020-05-26T18:00:00
14.03.2020;2;2020-05-26T18:00:00
15.03.2020;3;2020-05-26T18:00:00
16.03.2020;5;2020-05-26T18:00:00
17.03.2020;7;2020-05-26T18:00:00
18.03.2020;11;2020-05-26T18:00:00
19.03.2020;14;2020-05-26T18:00:00
20.03.2020;19;2020-05-26T18:00:00
21.03.2020;23;2020-05-26T18:00:00
22.03.2020;31;2020-05-26T18:00:00
23.03.2020;42;2020-05-26T18:00:00
24.03.2020;52;2020-05-26T18:00:00
25.03.2020;61;2020-05-26T18:00:00
26.03.2020;76;2020-05-26T18:00:00
27.03.2020;94;2020-05-26T18:00:00
28.03.2020;111;2020-05-26T18:00:00
29.03.2020;125;2020-05-26T18:00:00
30.03.2020;145;2020-05-26T18:00:00
31.03.2020;162;2020-05-26T18:00:00
01.04.2020;173;2020-05-26T18:00:00
02.04.2020;192;2020-05-26T18:00:00
03.04.2020;209;2020-05-26T18:00:00
04.04.2020;229;2020-05-26T18:00:00
05.04.2020;250;2020-05-26T18:00:00
06.04.2020;274;2020-05-26T18:00:00
07.04.2020;300;2020-05-26T18:00:00
08.04.2020;318;2020-05-26T18:00:00
09.04.2020;337;2020-05-26T18:00:00
10.04.2020;359;2020-05-26T18:00:00
11.04.2020;374;2020-05-26T18:00:00
12.04.2020;386;2020-05-26T18:00:00
13.04.2020;407;2020-05-26T18:00:00
14.04.2020;419;2020-05-26T18:00:00
15.04.2020;434;2020-05-26T18:00:00
16.04.2020;456;2020-05-26T18:00:00
17.04.2020;469;2020-05-26T18:00:00
18.04.2020;484;2020-05-26T18:00:00
19.04.2020;499;2020-05-26T18:00:00
20.04.2020;506;2020-05-26T18:00:00
21.04.2020;523;2020-05-26T18:00:00
22.04.2020;533;2020-05-26T18:00:00
23.04.2020;537;2020-05-26T18:00:00
24.04.2020;543;2020-05-26T18:00:00
25.04.2020;555;2020-05-26T18:00:00
26.04.2020;564;2020-05-26T18:00:00
27.04.2020;567;2020-05-26T18:00:00
28.04.2020;578;2020-05-26T18:00:00
29.04.2020;582;2020-05-26T18:00:00
30.04.2020;587;2020-05-26T18:00:00
01.05.2020;589;2020-05-26T18:00:00
02.05.2020;591;2020-05-26T18:00:00
03.05.2020;596;2020-05-26T18:00:00
04.05.2020;598;2020-05-26T18:00:00
05.05.2020;600;2020-05-26T18:00:00
06.05.2020;603;2020-05-26T18:00:00
07.05.2020;604;2020-05-26T18:00:00
08.05.2020;609;2020-05-26T18:00:00
09.05.2020;611;2020-05-26T18:00:00
10.05.2020;613;2020-05-26T18:00:00
11.05.2020;614;2020-05-26T18:00:00
12.05.2020;614;2020-05-26T18:00:00
13.05.2020;615;2020-05-26T18:00:00
14.05.2020;617;2020-05-26T18:00:00
15.05.2020;617;2020-05-26T18:00:00
16.05.2020;618;2020-05-26T18:00:00
17.05.2020;618;2020-05-26T18:00:00
18.05.2020;620;2020-05-26T18:00:00
19.05.2020;621;2020-05-26T18:00:00
20.05.2020;624;2020-05-26T18:00:00
21.05.2020;626;2020-05-26T18:00:00
22.05.2020;627;2020-05-26T18:00:00
23.05.2020;628;2020-05-26T18:00:00
24.05.2020;628;2020-05-26T18:00:00
25.05.2020;628;2020-05-26T18:00:00
26.05.2020;628;2020-05-26T18:00:00
