Bundesland;Anzahl;GKZ;Timestamp
Wien;4829;9;2020-10-07T10:02:00
Vorarlberg;349;8;2020-10-07T10:02:00
Tirol;796;7;2020-10-07T10:02:00
Steiermark;504;6;2020-10-07T10:02:00
Salzburg;346;5;2020-10-07T10:02:00
Oberösterreich;1006;4;2020-10-07T10:02:00
Niederösterreich;1305;3;2020-10-07T10:02:00
Kärnten;157;2;2020-10-07T10:02:00
Burgenland;227;1;2020-10-07T10:02:00
