Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8946;157;1;2021-01-04T10:02:00
Kärnten;19909;478;2;2021-01-04T10:02:00
Niederösterreich;50936;856;3;2021-01-04T10:02:00
Oberösterreich;68764;1082;4;2021-01-04T10:02:00
Salzburg;25683;346;5;2021-01-04T10:02:00
Steiermark;37662;1069;6;2021-01-04T10:02:00
Tirol;39071;480;7;2021-01-04T10:02:00
Vorarlberg;18907;211;8;2021-01-04T10:02:00
Wien;68953;1112;9;2021-01-04T10:02:00
