Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;592;9;17
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1490;21;49
Güssing;104;25699;1279;38;37
Jennersdorf;105;17097;893;19;47
Mattersburg;106;40042;1472;24;43
Neusiedl am See;107;59990;2150;30;83
Oberpullendorf;108;37384;1579;24;24
Oberwart;109;54192;2193;55;61
Klagenfurt Stadt;201;101300;4556;143;118
Villach Stadt;202;62882;2497;58;64
Hermagor;203;18054;1400;17;97
Klagenfurt Land;204;60014;2975;56;70
Sankt Veit an der Glan;205;54186;2901;92;57
Spittal an der Drau;206;75868;3521;94;175
Villach Land;207;64618;3007;65;95
Völkermarkt;208;41862;2735;54;84
Wolfsberg;209;52607;2656;65;36
Feldkirchen;210;29902;1644;42;31
Krems an der Donau(Stadt);301;25036;979;23;11
Sankt Pölten(Stadt);302;55514;2491;44;45
Waidhofen an der Ybbs(Stadt);303;11222;632;10;10
Wiener Neustadt(Stadt);304;45823;2236;61;88
Amstetten;305;116520;7351;121;92
Baden;306;146751;5886;89;225
Bruck an der Leitha;307;103735;3542;65;122
Gänserndorf;308;104782;3369;49;133
Gmünd;309;36553;1780;34;57
Hollabrunn;310;51033;1567;34;109
Horn;311;30936;825;11;40
Korneuburg;312;91254;2799;40;93
Krems(Land);313;56487;2389;30;38
Lilienfeld;314;25655;1081;30;19
Melk;315;78191;3714;80;110
Mistelbach;316;75625;2218;30;124
Mödling;317;119115;4046;96;93
Neunkirchen;318;86343;3587;76;125
Sankt Pölten(Land);319;131729;5020;96;115
Scheibbs;320;41414;2526;32;52
Tulln;321;104593;3744;66;89
Waidhofen an der Thaya;322;25682;1042;14;37
Wiener Neustadt(Land);323;78307;2936;55;126
Zwettl;325;41987;2334;25;73
Linz(Stadt);401;206595;9649;205;124
Steyr(Stadt);402;38056;1712;18;21
Wels(Stadt);403;62470;3674;58;112
Braunau am Inn;404;105553;5593;68;172
Eferding;405;33178;2228;29;26
Freistadt;406;66861;4127;84;62
Gmunden;407;101859;5733;93;119
Grieskirchen;408;64875;4271;67;59
Kirchdorf an der Krems;409;57071;2860;73;39
Linz-Land;410;151371;7232;79;123
Perg;411;68968;4167;61;85
Ried im Innkreis;412;61690;4214;87;42
Rohrbach;413;56545;4362;93;78
Schärding;414;57391;4132;61;75
Steyr-Land;415;60717;3330;62;36
Urfahr-Umgebung;416;86005;4989;69;46
Vöcklabruck;417;137297;7720;133;138
Wels-Land;418;73777;3652;48;85
Salzburg(Stadt);501;155021;8241;113;164
Hallein;502;60824;4987;55;70
Salzburg-Umgebung;503;153492;8898;94;181
Sankt Johann im Pongau;504;81194;6927;93;188
Tamsweg;505;20251;2003;36;28
Zell am See;506;87628;5399;94;82
Graz(Stadt);601;291072;10817;248;391
Deutschlandsberg;603;60867;2598;87;79
Graz-Umgebung;606;156070;5886;219;155
Leibnitz;610;84756;3741;87;88
Leoben;611;59700;2390;89;59
Liezen;612;79652;3907;95;43
Murau;614;27543;1298;19;20
Voitsberg;616;51044;2232;89;22
Weiz;617;90654;3579;121;173
Murtal;620;71698;3406;144;73
Bruck-Mürzzuschlag;621;98697;4504;207;133
Hartberg-Fürstenfeld;622;90606;4699;157;212
Südoststeiermark;623;84036;4079;141;123
Innsbruck-Stadt;701;131961;6959;87;60
Imst;702;60474;3380;32;43
Innsbruck-Land;703;180453;10003;124;69
Kitzbühel;704;64168;3422;37;58
Kufstein;705;110287;7116;127;85
Landeck;706;44386;2919;42;23
Lienz;707;48738;3411;41;83
Reutte;708;32838;1333;4;46
Schwaz;709;84329;7704;117;91
Bludenz;801;64107;3358;44;46
Bregenz;802;134987;7153;93;52
Dornbirn;803;89912;5970;62;80
Feldkirch;804;108133;6294;70;108
Wien;900;1911191;86373;1640;2387
