Bundesland;Anzahl;GKZ;Timestamp
Wien;3426;9;2020-09-16T10:00:00
Vorarlberg;267;8;2020-09-16T10:00:00
Tirol;650;7;2020-09-16T10:00:00
Steiermark;356;6;2020-09-16T10:00:00
Salzburg;137;5;2020-09-16T10:00:00
Oberösterreich;524;4;2020-09-16T10:00:00
Niederösterreich;692;3;2020-09-16T10:00:00
Kärnten;60;2;2020-09-16T10:00:00
Burgenland;82;1;2020-09-16T10:00:00
