Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;567;10;10
Rust(Stadt);102;1980;66;0;3
Eisenstadt-Umgebung;103;43236;1383;19;32
Güssing;104;25699;1154;33;41
Jennersdorf;105;17097;741;17;41
Mattersburg;106;40042;1375;22;36
Neusiedl am See;107;59990;1937;28;55
Oberpullendorf;108;37384;1506;23;28
Oberwart;109;54192;2043;52;42
Klagenfurt Stadt;201;101300;4245;137;83
Villach Stadt;202;62882;2294;56;42
Hermagor;203;18054;1171;17;57
Klagenfurt Land;204;60014;2729;52;85
Sankt Veit an der Glan;205;54186;2765;91;55
Spittal an der Drau;206;75868;2969;65;217
Villach Land;207;64618;2747;65;124
Völkermarkt;208;41862;2546;50;48
Wolfsberg;209;52607;2544;64;39
Feldkirchen;210;29902;1543;38;43
Krems an der Donau(Stadt);301;25036;939;23;15
Sankt Pölten(Stadt);302;55514;2384;42;23
Waidhofen an der Ybbs(Stadt);303;11222;612;10;13
Wiener Neustadt(Stadt);304;45823;1902;54;62
Amstetten;305;116520;7002;114;132
Baden;306;146751;5271;81;177
Bruck an der Leitha;307;103735;3226;64;75
Gänserndorf;308;104782;2868;32;163
Gmünd;309;36553;1678;33;37
Hollabrunn;310;51033;1297;27;44
Horn;311;30936;710;10;40
Korneuburg;312;91254;2569;38;65
Krems(Land);313;56487;2203;28;83
Lilienfeld;314;25655;1038;30;18
Melk;315;78191;3492;79;61
Mistelbach;316;75625;1805;30;54
Mödling;317;119115;3763;89;84
Neunkirchen;318;86343;3279;73;62
Sankt Pölten(Land);319;131729;4676;88;69
Scheibbs;320;41414;2387;31;77
Tulln;321;104593;3493;51;115
Waidhofen an der Thaya;322;25682;951;13;21
Wiener Neustadt(Land);323;78307;2609;50;87
Zwettl;325;41987;2128;22;73
Linz(Stadt);401;206595;9322;194;112
Steyr(Stadt);402;38056;1668;18;10
Wels(Stadt);403;62470;3413;55;99
Braunau am Inn;404;105553;5044;62;138
Eferding;405;33178;2162;27;41
Freistadt;406;66861;3958;79;56
Gmunden;407;101859;5363;87;146
Grieskirchen;408;64875;4102;65;74
Kirchdorf an der Krems;409;57071;2759;71;52
Linz-Land;410;151371;6920;77;98
Perg;411;68968;3934;54;89
Ried im Innkreis;412;61690;4051;85;85
Rohrbach;413;56545;4178;90;33
Schärding;414;57391;3950;59;50
Steyr-Land;415;60717;3249;60;31
Urfahr-Umgebung;416;86005;4836;68;52
Vöcklabruck;417;137297;7359;127;140
Wels-Land;418;73777;3382;47;53
Salzburg(Stadt);501;155021;7678;97;277
Hallein;502;60824;4634;40;116
Salzburg-Umgebung;503;153492;8332;90;228
Sankt Johann im Pongau;504;81194;6358;85;244
Tamsweg;505;20251;1880;32;102
Zell am See;506;87628;5168;89;104
Graz(Stadt);601;291072;9992;231;225
Deutschlandsberg;603;60867;2259;77;83
Graz-Umgebung;606;156070;5367;210;135
Leibnitz;610;84756;3479;78;88
Leoben;611;59700;2239;86;36
Liezen;612;79652;3663;90;103
Murau;614;27543;1189;18;33
Voitsberg;616;51044;2138;83;51
Weiz;617;90654;3111;109;81
Murtal;620;71698;3225;133;95
Bruck-Mürzzuschlag;621;98697;4073;189;99
Hartberg-Fürstenfeld;622;90606;4133;152;102
Südoststeiermark;623;84036;3603;125;210
Innsbruck-Stadt;701;131961;6742;83;78
Imst;702;60474;3265;32;40
Innsbruck-Land;703;180453;9674;119;118
Kitzbühel;704;64168;3227;37;76
Kufstein;705;110287;6795;117;95
Landeck;706;44386;2830;39;16
Lienz;707;48738;3040;39;165
Reutte;708;32838;1166;4;34
Schwaz;709;84329;7322;110;178
Bludenz;801;64107;3186;39;96
Bregenz;802;134987;6914;91;236
Dornbirn;803;89912;5649;53;166
Feldkirch;804;108133;5977;68;135
Wien;900;1911191;80314;1445;1717
