Bundesland;Anzahl;GKZ;Timestamp
Wien;6872;9;2020-10-25T14:02:01
Vorarlberg;1126;8;2020-10-25T14:02:01
Tirol;2536;7;2020-10-25T14:02:01
Steiermark;2143;6;2020-10-25T14:02:01
Salzburg;1712;5;2020-10-25T14:02:01
Oberösterreich;3557;4;2020-10-25T14:02:01
Niederösterreich;3080;3;2020-10-25T14:02:01
Kärnten;513;2;2020-10-25T14:02:01
Burgenland;435;1;2020-10-25T14:02:01
