Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-10-13T14:02:02
5-14;0;2020-10-13T14:02:02
15-24;0;2020-10-13T14:02:02
25-34;0;2020-10-13T14:02:02
35-44;0;2020-10-13T14:02:02
45-54;1;2020-10-13T14:02:02
55-64;2;2020-10-13T14:02:02
65-74;17;2020-10-13T14:02:02
75-84;49;2020-10-13T14:02:02
>84;153;2020-10-13T14:02:02
