Bundesland;Anzahl;GKZ;Timestamp
Wien;1504;9;2020-08-24T19:00:00
Vorarlberg;65;8;2020-08-24T19:00:00
Tirol;335;7;2020-08-24T19:00:00
Steiermark;204;6;2020-08-24T19:00:00
Salzburg;173;5;2020-08-24T19:00:00
Oberösterreich;431;4;2020-08-24T19:00:00
Niederösterreich;276;3;2020-08-24T19:00:00
Kärnten;84;2;2020-08-24T19:00:00
Burgenland;33;1;2020-08-24T19:00:00
