Bundesland;Anzahl;GKZ;Timestamp
Wien;2071;9;2020-09-09T01:00:00
Vorarlberg;102;8;2020-09-09T01:00:00
Tirol;405;7;2020-09-09T01:00:00
Steiermark;246;6;2020-09-09T01:00:00
Salzburg;108;5;2020-09-09T01:00:00
Oberösterreich;301;4;2020-09-09T01:00:00
Niederösterreich;371;3;2020-09-09T01:00:00
Kärnten;25;2;2020-09-09T01:00:00
Burgenland;76;1;2020-09-09T01:00:00
