Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;849;9;102
Rust(Stadt);102;1980;70;0;0
Eisenstadt-Umgebung;103;43236;1918;23;107
Güssing;104;25699;1566;44;65
Jennersdorf;105;17097;1110;21;36
Mattersburg;106;40042;1880;27;117
Neusiedl am See;107;59990;2699;32;104
Oberpullendorf;108;37384;1904;30;77
Oberwart;109;54192;2789;64;146
Klagenfurt Stadt;201;101300;5238;151;141
Villach Stadt;202;62882;2973;61;114
Hermagor;203;18054;1753;26;20
Klagenfurt Land;204;60014;3440;61;102
Sankt Veit an der Glan;205;54186;3309;94;73
Spittal an der Drau;206;75868;4319;106;242
Villach Land;207;64618;3635;71;158
Völkermarkt;208;41862;3076;56;72
Wolfsberg;209;52607;2905;68;49
Feldkirchen;210;29902;1887;43;79
Krems an der Donau(Stadt);301;25036;1131;26;61
Sankt Pölten(Stadt);302;55514;2984;50;109
Waidhofen an der Ybbs(Stadt);303;11222;706;13;16
Wiener Neustadt(Stadt);304;45823;3258;62;210
Amstetten;305;116520;7972;122;257
Baden;306;146751;7893;100;523
Bruck an der Leitha;307;103735;4720;72;318
Gänserndorf;308;104782;4534;53;267
Gmünd;309;36553;2201;35;92
Hollabrunn;310;51033;2049;48;115
Horn;311;30936;1128;12;83
Korneuburg;312;91254;3503;43;202
Krems(Land);313;56487;2737;34;101
Lilienfeld;314;25655;1266;32;46
Melk;315;78191;4312;86;166
Mistelbach;316;75625;3031;33;148
Mödling;317;119115;5102;102;300
Neunkirchen;318;86343;4784;86;406
Sankt Pölten(Land);319;131729;6113;110;318
Scheibbs;320;41414;2934;32;152
Tulln;321;104593;4422;77;180
Waidhofen an der Thaya;322;25682;1417;14;73
Wiener Neustadt(Land);323;78307;4185;66;332
Zwettl;325;41987;2723;31;102
Linz(Stadt);401;206595;10861;209;320
Steyr(Stadt);402;38056;1875;18;41
Wels(Stadt);403;62470;4306;63;151
Braunau am Inn;404;105553;6912;75;321
Eferding;405;33178;2428;30;73
Freistadt;406;66861;4600;86;214
Gmunden;407;101859;6436;96;170
Grieskirchen;408;64875;4554;68;92
Kirchdorf an der Krems;409;57071;3440;75;200
Linz-Land;410;151371;8109;81;261
Perg;411;68968;4904;65;174
Ried im Innkreis;412;61690;4810;90;157
Rohrbach;413;56545;4725;93;73
Schärding;414;57391;4513;65;61
Steyr-Land;415;60717;3617;63;75
Urfahr-Umgebung;416;86005;5404;69;82
Vöcklabruck;417;137297;8869;144;339
Wels-Land;418;73777;4404;52;223
Salzburg(Stadt);501;155021;9615;124;432
Hallein;502;60824;5616;58;222
Salzburg-Umgebung;503;153492;10279;104;382
Sankt Johann im Pongau;504;81194;8497;103;352
Tamsweg;505;20251;2208;39;57
Zell am See;506;87628;6118;100;232
Graz(Stadt);601;291072;12683;266;423
Deutschlandsberg;603;60867;3072;91;147
Graz-Umgebung;606;156070;6875;226;262
Leibnitz;610;84756;4707;96;231
Leoben;611;59700;2791;95;118
Liezen;612;79652;4476;101;146
Murau;614;27543;1455;21;36
Voitsberg;616;51044;2571;91;147
Weiz;617;90654;4630;135;186
Murtal;620;71698;3801;151;111
Bruck-Mürzzuschlag;621;98697;5195;229;141
Hartberg-Fürstenfeld;622;90606;5814;167;235
Südoststeiermark;623;84036;4853;160;152
Innsbruck-Stadt;701;131961;7533;88;214
Imst;702;60474;4029;33;199
Innsbruck-Land;703;180453;10877;132;332
Kitzbühel;704;64168;3826;38;126
Kufstein;705;110287;7787;129;215
Landeck;706;44386;3156;44;69
Lienz;707;48738;4106;42;165
Reutte;708;32838;1458;4;47
Schwaz;709;84329;8401;126;191
Bludenz;801;64107;3585;45;32
Bregenz;802;134987;7513;97;111
Dornbirn;803;89912;6224;66;33
Feldkirch;804;108133;6727;72;89
Wien;900;1911191;106582;1828;6153
