Bundesland;Anzahl;GKZ;Timestamp
Wien;3171;9;2021-01-22T02:02:00
Vorarlberg;808;8;2021-01-22T02:02:00
Tirol;1156;7;2021-01-22T02:02:00
Steiermark;2223;6;2021-01-22T02:02:00
Salzburg;1699;5;2021-01-22T02:02:00
Oberösterreich;1865;4;2021-01-22T02:02:00
Niederösterreich;3602;3;2021-01-22T02:02:00
Kärnten;1042;2;2021-01-22T02:02:00
Burgenland;584;1;2021-01-22T02:02:00
