Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;919;11;17
Rust(Stadt);102;1980;73;0;0
Eisenstadt-Umgebung;103;43236;2239;24;36
Güssing;104;25699;1757;52;34
Jennersdorf;105;17097;1247;25;23
Mattersburg;106;40042;2164;31;39
Neusiedl am See;107;59990;3126;38;72
Oberpullendorf;108;37384;2174;40;31
Oberwart;109;54192;3515;84;78
Klagenfurt Stadt;201;101300;5916;154;180
Villach Stadt;202;62882;3505;65;117
Hermagor;203;18054;1849;28;6
Klagenfurt Land;204;60014;3899;65;140
Sankt Veit an der Glan;205;54186;3713;97;93
Spittal an der Drau;206;75868;5246;115;180
Villach Land;207;64618;4175;75;116
Völkermarkt;208;41862;3464;61;105
Wolfsberg;209;52607;3358;71;101
Feldkirchen;210;29902;2209;52;71
Krems an der Donau(Stadt);301;25036;1285;28;28
Sankt Pölten(Stadt);302;55514;3494;53;100
Waidhofen an der Ybbs(Stadt);303;11222;844;14;21
Wiener Neustadt(Stadt);304;45823;3725;82;66
Amstetten;305;116520;9405;126;234
Baden;306;146751;9380;118;209
Bruck an der Leitha;307;103735;5687;81;190
Gänserndorf;308;104782;5408;63;158
Gmünd;309;36553;2583;41;52
Hollabrunn;310;51033;2426;51;55
Horn;311;30936;1398;26;61
Korneuburg;312;91254;4090;49;53
Krems(Land);313;56487;3079;39;72
Lilienfeld;314;25655;1489;39;16
Melk;315;78191;5417;97;153
Mistelbach;316;75625;3537;34;71
Mödling;317;119115;6105;108;148
Neunkirchen;318;86343;5695;96;94
Sankt Pölten(Land);319;131729;7251;133;192
Scheibbs;320;41414;3573;38;79
Tulln;321;104593;5096;81;91
Waidhofen an der Thaya;322;25682;1640;14;23
Wiener Neustadt(Land);323;78307;5040;88;103
Zwettl;325;41987;3196;33;99
Linz(Stadt);401;206595;12414;214;425
Steyr(Stadt);402;38056;2216;18;60
Wels(Stadt);403;62470;5066;68;190
Braunau am Inn;404;105553;8399;102;285
Eferding;405;33178;2656;32;44
Freistadt;406;66861;5167;92;124
Gmunden;407;101859;7420;105;159
Grieskirchen;408;64875;4920;68;107
Kirchdorf an der Krems;409;57071;3931;81;57
Linz-Land;410;151371;9346;86;275
Perg;411;68968;5508;69;134
Ried im Innkreis;412;61690;5539;95;154
Rohrbach;413;56545;4965;96;54
Schärding;414;57391;5060;67;150
Steyr-Land;415;60717;4009;67;100
Urfahr-Umgebung;416;86005;5846;71;118
Vöcklabruck;417;137297;10599;152;367
Wels-Land;418;73777;5158;58;160
Salzburg(Stadt);501;155021;11003;132;276
Hallein;502;60824;6136;61;144
Salzburg-Umgebung;503;153492;11794;117;266
Sankt Johann im Pongau;504;81194;9168;112;148
Tamsweg;505;20251;2384;40;41
Zell am See;506;87628;6979;103;214
Graz(Stadt);601;291072;14564;281;548
Deutschlandsberg;603;60867;3574;100;136
Graz-Umgebung;606;156070;7916;237;252
Leibnitz;610;84756;5421;105;151
Leoben;611;59700;3157;108;74
Liezen;612;79652;5128;112;124
Murau;614;27543;1758;26;50
Voitsberg;616;51044;3026;103;97
Weiz;617;90654;5427;142;153
Murtal;620;71698;4407;161;123
Bruck-Mürzzuschlag;621;98697;5712;240;88
Hartberg-Fürstenfeld;622;90606;6718;178;169
Südoststeiermark;623;84036;5513;167;103
Innsbruck-Stadt;701;131961;8808;93;320
Imst;702;60474;4524;37;135
Innsbruck-Land;703;180453;12597;136;394
Kitzbühel;704;64168;4245;40;92
Kufstein;705;110287;8903;134;290
Landeck;706;44386;3441;46;51
Lienz;707;48738;4928;43;189
Reutte;708;32838;1797;5;112
Schwaz;709;84329;8902;130;88
Bludenz;801;64107;3854;45;62
Bregenz;802;134987;8456;99;288
Dornbirn;803;89912;6834;68;162
Feldkirch;804;108133;7404;75;201
Wien;900;1911191;128346;2112;4144
