Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;597;9;8
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1563;22;84
Güssing;104;25699;1316;41;53
Jennersdorf;105;17097;919;20;48
Mattersburg;106;40042;1513;24;59
Neusiedl am See;107;59990;2226;30;114
Oberpullendorf;108;37384;1605;24;38
Oberwart;109;54192;2261;57;86
Klagenfurt Stadt;201;101300;4655;145;138
Villach Stadt;202;62882;2560;58;85
Hermagor;203;18054;1468;18;111
Klagenfurt Land;204;60014;3022;58;65
Sankt Veit an der Glan;205;54186;2955;93;67
Spittal an der Drau;206;75868;3630;94;169
Villach Land;207;64618;3048;66;74
Völkermarkt;208;41862;2786;54;80
Wolfsberg;209;52607;2679;65;32
Feldkirchen;210;29902;1666;42;30
Krems an der Donau(Stadt);301;25036;989;23;12
Sankt Pölten(Stadt);302;55514;2528;45;57
Waidhofen an der Ybbs(Stadt);303;11222;642;10;15
Wiener Neustadt(Stadt);304;45823;2374;61;165
Amstetten;305;116520;7422;122;90
Baden;306;146751;6118;91;322
Bruck an der Leitha;307;103735;3660;66;160
Gänserndorf;308;104782;3560;50;242
Gmünd;309;36553;1837;34;80
Hollabrunn;310;51033;1654;39;125
Horn;311;30936;864;12;53
Korneuburg;312;91254;2869;41;108
Krems(Land);313;56487;2418;30;36
Lilienfeld;314;25655;1105;30;35
Melk;315;78191;3805;80;131
Mistelbach;316;75625;2337;30;158
Mödling;317;119115;4165;96;155
Neunkirchen;318;86343;3709;77;177
Sankt Pölten(Land);319;131729;5119;97;147
Scheibbs;320;41414;2564;32;46
Tulln;321;104593;3826;69;110
Waidhofen an der Thaya;322;25682;1100;14;72
Wiener Neustadt(Land);323;78307;3078;56;195
Zwettl;325;41987;2397;27;89
Linz(Stadt);401;206595;9798;206;203
Steyr(Stadt);402;38056;1728;18;28
Wels(Stadt);403;62470;3756;58;116
Braunau am Inn;404;105553;5731;69;202
Eferding;405;33178;2255;29;33
Freistadt;406;66861;4142;84;49
Gmunden;407;101859;5826;93;116
Grieskirchen;408;64875;4306;67;51
Kirchdorf an der Krems;409;57071;2898;73;47
Linz-Land;410;151371;7324;79;150
Perg;411;68968;4230;63;88
Ried im Innkreis;412;61690;4275;88;82
Rohrbach;413;56545;4417;93;85
Schärding;414;57391;4202;61;98
Steyr-Land;415;60717;3371;62;51
Urfahr-Umgebung;416;86005;5030;69;56
Vöcklabruck;417;137297;7825;133;133
Wels-Land;418;73777;3723;48;94
Salzburg(Stadt);501;155021;8354;115;171
Hallein;502;60824;5052;55;95
Salzburg-Umgebung;503;153492;9036;95;210
Sankt Johann im Pongau;504;81194;7071;94;206
Tamsweg;505;20251;2018;36;22
Zell am See;506;87628;5474;95;108
Graz(Stadt);601;291072;11089;252;389
Deutschlandsberg;603;60867;2651;89;87
Graz-Umgebung;606;156070;6031;221;200
Leibnitz;610;84756;3834;88;131
Leoben;611;59700;2432;89;67
Liezen;612;79652;3953;95;73
Murau;614;27543;1313;19;22
Voitsberg;616;51044;2262;89;33
Weiz;617;90654;3703;125;183
Murtal;620;71698;3432;145;55
Bruck-Mürzzuschlag;621;98697;4596;214;136
Hartberg-Fürstenfeld;622;90606;4871;159;216
Südoststeiermark;623;84036;4214;143;172
Innsbruck-Stadt;701;131961;7001;87;61
Imst;702;60474;3424;33;59
Innsbruck-Land;703;180453;10077;127;94
Kitzbühel;704;64168;3462;37;48
Kufstein;705;110287;7174;129;77
Landeck;706;44386;2937;42;21
Lienz;707;48738;3480;41;91
Reutte;708;32838;1358;4;37
Schwaz;709;84329;7823;120;146
Bludenz;801;64107;3396;45;52
Bregenz;802;134987;7182;93;44
Dornbirn;803;89912;6008;63;63
Feldkirch;804;108133;6347;71;95
Wien;900;1911191;88178;1664;2609
