Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;538;9;17
Rust(Stadt);102;1980;60;0;0
Eisenstadt-Umgebung;103;43236;1300;19;41
Güssing;104;25699;1018;18;64
Jennersdorf;105;17097;663;17;28
Mattersburg;106;40042;1241;21;53
Neusiedl am See;107;59990;1759;27;119
Oberpullendorf;108;37384;1423;18;54
Oberwart;109;54192;1942;51;53
Klagenfurt Stadt;201;101300;4036;128;147
Villach Stadt;202;62882;2173;48;80
Hermagor;203;18054;1021;15;74
Klagenfurt Land;204;60014;2463;27;135
Sankt Veit an der Glan;205;54186;2623;75;230
Spittal an der Drau;206;75868;2333;34;241
Villach Land;207;64618;2456;58;145
Völkermarkt;208;41862;2433;43;116
Wolfsberg;209;52607;2438;60;108
Feldkirchen;210;29902;1416;34;126
Krems an der Donau(Stadt);301;25036;892;29;17
Sankt Pölten(Stadt);302;55514;2279;32;70
Waidhofen an der Ybbs(Stadt);303;11222;557;8;34
Wiener Neustadt(Stadt);304;45823;1734;31;124
Amstetten;305;116520;6601;102;270
Baden;306;146751;4749;69;310
Bruck an der Leitha;307;103735;2973;55;117
Gänserndorf;308;104782;2528;28;168
Gmünd;309;36553;1562;33;47
Hollabrunn;310;51033;1215;26;36
Horn;311;30936;634;10;10
Korneuburg;312;91254;2384;29;80
Krems(Land);313;56487;2019;26;68
Lilienfeld;314;25655;984;29;24
Melk;315;78191;3277;68;118
Mistelbach;316;75625;1647;27;84
Mödling;317;119115;3521;71;149
Neunkirchen;318;86343;3024;59;188
Sankt Pölten(Land);319;131729;4442;81;140
Scheibbs;320;41414;2161;24;83
Tulln;321;104593;3148;41;162
Waidhofen an der Thaya;322;25682;882;13;41
Wiener Neustadt(Land);323;78307;2348;33;149
Zwettl;325;41987;1861;19;130
Linz(Stadt);401;206595;8909;173;247
Steyr(Stadt);402;38056;1621;18;42
Wels(Stadt);403;62470;3173;50;74
Braunau am Inn;404;105553;4657;59;237
Eferding;405;33178;2070;26;39
Freistadt;406;66861;3754;76;114
Gmunden;407;101859;4938;79;283
Grieskirchen;408;64875;3908;57;123
Kirchdorf an der Krems;409;57071;2591;57;186
Linz-Land;410;151371;6605;73;213
Perg;411;68968;3740;45;138
Ried im Innkreis;412;61690;3787;75;103
Rohrbach;413;56545;4011;87;110
Schärding;414;57391;3789;59;127
Steyr-Land;415;60717;3148;59;106
Urfahr-Umgebung;416;86005;4716;65;69
Vöcklabruck;417;137297;6979;116;241
Wels-Land;418;73777;3216;45;122
Salzburg(Stadt);501;155021;6890;70;466
Hallein;502;60824;4226;34;301
Salzburg-Umgebung;503;153492;7682;78;377
Sankt Johann im Pongau;504;81194;5736;79;288
Tamsweg;505;20251;1584;30;95
Zell am See;506;87628;4783;77;274
Graz(Stadt);601;291072;9411;210;341
Deutschlandsberg;603;60867;2044;60;152
Graz-Umgebung;606;156070;5028;198;225
Leibnitz;610;84756;3210;71;120
Leoben;611;59700;2133;78;78
Liezen;612;79652;3249;77;215
Murau;614;27543;1080;16;49
Voitsberg;616;51044;1985;73;69
Weiz;617;90654;2927;103;128
Murtal;620;71698;2953;119;151
Bruck-Mürzzuschlag;621;98697;3810;174;131
Hartberg-Fürstenfeld;622;90606;3885;139;180
Südoststeiermark;623;84036;3198;118;167
Innsbruck-Stadt;701;131961;6499;79;87
Imst;702;60474;3150;30;103
Innsbruck-Land;703;180453;9333;113;193
Kitzbühel;704;64168;2948;28;173
Kufstein;705;110287;6549;111;150
Landeck;706;44386;2739;31;78
Lienz;707;48738;2735;38;118
Reutte;708;32838;1047;3;59
Schwaz;709;84329;6938;102;121
Bludenz;801;64107;2949;38;108
Bregenz;802;134987;6416;84;217
Dornbirn;803;89912;5300;44;190
Feldkirch;804;108133;5566;65;234
Wien;900;1911191;75609;1201;2497
