Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;683;9;28
Rust(Stadt);102;1980;71;0;1
Eisenstadt-Umgebung;103;43236;1749;23;111
Güssing;104;25699;1471;44;84
Jennersdorf;105;17097;1059;20;70
Mattersburg;106;40042;1708;24;84
Neusiedl am See;107;59990;2501;31;131
Oberpullendorf;108;37384;1762;25;81
Oberwart;109;54192;2619;61;177
Klagenfurt Stadt;201;101300;5073;149;188
Villach Stadt;202;62882;2825;60;129
Hermagor;203;18054;1718;23;68
Klagenfurt Land;204;60014;3289;61;123
Sankt Veit an der Glan;205;54186;3193;93;99
Spittal an der Drau;206;75868;4004;104;150
Villach Land;207;64618;3422;68;153
Völkermarkt;208;41862;2974;54;92
Wolfsberg;209;52607;2827;67;51
Feldkirchen;210;29902;1782;42;42
Krems an der Donau(Stadt);301;25036;1048;25;39
Sankt Pölten(Stadt);302;55514;2808;45;128
Waidhofen an der Ybbs(Stadt);303;11222;687;11;15
Wiener Neustadt(Stadt);304;45823;2944;62;245
Amstetten;305;116520;7653;122;90
Baden;306;146751;7195;97;493
Bruck an der Leitha;307;103735;4288;71;288
Gänserndorf;308;104782;4181;53;242
Gmünd;309;36553;2065;35;103
Hollabrunn;310;51033;1899;44;85
Horn;311;30936;1010;12;76
Korneuburg;312;91254;3225;42;171
Krems(Land);313;56487;2584;33;71
Lilienfeld;314;25655;1203;32;39
Melk;315;78191;4099;82;126
Mistelbach;316;75625;2819;33;180
Mödling;317;119115;4712;101;230
Neunkirchen;318;86343;4264;81;259
Sankt Pölten(Land);319;131729;5670;104;268
Scheibbs;320;41414;2734;32;67
Tulln;321;104593;4188;71;160
Waidhofen an der Thaya;322;25682;1304;14;73
Wiener Neustadt(Land);323;78307;3719;61;323
Zwettl;325;41987;2589;30;64
Linz(Stadt);401;206595;10375;207;224
Steyr(Stadt);402;38056;1818;18;36
Wels(Stadt);403;62470;4097;60;128
Braunau am Inn;404;105553;6498;70;284
Eferding;405;33178;2335;29;53
Freistadt;406;66861;4328;84;102
Gmunden;407;101859;6199;94;203
Grieskirchen;408;64875;4439;68;57
Kirchdorf an der Krems;409;57071;3163;74;157
Linz-Land;410;151371;7764;81;164
Perg;411;68968;4629;64;238
Ried im Innkreis;412;61690;4591;90;147
Rohrbach;413;56545;4611;92;92
Schärding;414;57391;4429;63;69
Steyr-Land;415;60717;3508;62;46
Urfahr-Umgebung;416;86005;5263;69;101
Vöcklabruck;417;137297;8429;138;298
Wels-Land;418;73777;4122;51;214
Salzburg(Stadt);501;155021;9029;119;334
Hallein;502;60824;5324;58;123
Salzburg-Umgebung;503;153492;9765;99;320
Sankt Johann im Pongau;504;81194;8031;100;391
Tamsweg;505;20251;2124;39;55
Zell am See;506;87628;5808;98;169
Graz(Stadt);601;291072;12077;263;445
Deutschlandsberg;603;60867;2878;89;92
Graz-Umgebung;606;156070;6527;223;188
Leibnitz;610;84756;4390;93;237
Leoben;611;59700;2634;93;89
Liezen;612;79652;4259;97;141
Murau;614;27543;1401;20;42
Voitsberg;616;51044;2395;89;73
Weiz;617;90654;4335;130;292
Murtal;620;71698;3640;149;99
Bruck-Mürzzuschlag;621;98697;4984;225;174
Hartberg-Fürstenfeld;622;90606;5482;162;231
Südoststeiermark;623;84036;4621;157;161
Innsbruck-Stadt;701;131961;7209;88;93
Imst;702;60474;3719;33;110
Innsbruck-Land;703;180453;10399;132;152
Kitzbühel;704;64168;3659;38;63
Kufstein;705;110287;7483;129;109
Landeck;706;44386;3065;42;43
Lienz;707;48738;3873;42;180
Reutte;708;32838;1407;4;3
Schwaz;709;84329;8151;125;81
Bludenz;801;64107;3534;45;47
Bregenz;802;134987;7378;95;72
Dornbirn;803;89912;6172;66;54
Feldkirch;804;108133;6594;71;98
Wien;900;1911191;98485;1760;4577
