Bundesland;Anzahl;GKZ;Timestamp
Wien;261;9;2020-06-01T18:00:00
Vorarlberg;16;8;2020-06-01T18:00:00
Tirol;18;7;2020-06-01T18:00:00
Steiermark;43;6;2020-06-01T18:00:00
Salzburg;5;5;2020-06-01T18:00:00
Oberösterreich;21;4;2020-06-01T18:00:00
Niederösterreich;93;3;2020-06-01T18:00:00
Kärnten;3;2;2020-06-01T18:00:00
Burgenland;9;1;2020-06-01T18:00:00
