Bundesland;Anzahl;GKZ;Timestamp
Wien;1691;9;2020-08-30T23:00:00
Vorarlberg;65;8;2020-08-30T23:00:00
Tirol;386;7;2020-08-30T23:00:00
Steiermark;248;6;2020-08-30T23:00:00
Salzburg;155;5;2020-08-30T23:00:00
Oberösterreich;416;4;2020-08-30T23:00:00
Niederösterreich;315;3;2020-08-30T23:00:00
Kärnten;42;2;2020-08-30T23:00:00
Burgenland;45;1;2020-08-30T23:00:00
